combination,minutes,target,trailing,trailing type,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
287,4,0.5,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
288,4,0.5,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
289,5,0.1,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
290,5,0.1,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
291,5,0.1,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
292,5,0.1,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
293,5,0.1,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
294,5,0.1,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
295,5,0.1,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
296,5,0.1,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
297,5,0.15,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
298,5,0.15,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
299,5,0.15,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
300,5,0.15,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
301,5,0.15,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
302,5,0.15,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
303,5,0.15,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
304,5,0.15,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
305,5,0.2,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
306,5,0.2,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
307,5,0.2,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
308,5,0.2,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
309,5,0.2,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
310,5,0.2,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
311,5,0.2,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
312,5,0.2,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
313,5,0.25,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
314,5,0.25,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
315,5,0.25,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
316,5,0.25,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
317,5,0.25,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
318,5,0.25,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
319,5,0.25,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
320,5,0.25,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
321,5,0.3,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
322,5,0.3,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
323,5,0.3,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
324,5,0.3,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
325,5,0.3,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
326,5,0.3,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
327,5,0.3,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
328,5,0.3,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
329,5,0.35,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
330,5,0.35,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
331,5,0.35,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
332,5,0.35,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
333,5,0.35,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
334,5,0.35,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
335,5,0.35,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
336,5,0.35,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
337,5,0.4,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
338,5,0.4,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
339,5,0.4,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
340,5,0.4,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
341,5,0.4,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
342,5,0.4,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
343,5,0.4,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
344,5,0.4,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
345,5,0.45,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
346,5,0.45,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
347,5,0.45,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
348,5,0.45,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
349,5,0.45,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
350,5,0.45,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
351,5,0.45,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
352,5,0.45,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
353,5,0.5,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
354,5,0.5,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
355,5,0.5,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
356,5,0.5,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
357,5,0.5,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
358,5,0.5,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
359,5,0.5,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
360,5,0.5,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
361,6,0.1,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
362,6,0.1,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
363,6,0.1,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
364,6,0.1,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
365,6,0.1,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
366,6,0.1,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
367,6,0.1,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
368,6,0.1,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
369,6,0.15,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
370,6,0.15,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
371,6,0.15,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
372,6,0.15,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
373,6,0.15,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
374,6,0.15,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
375,6,0.15,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
376,6,0.15,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
377,6,0.2,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
378,6,0.2,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
379,6,0.2,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
380,6,0.2,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
381,6,0.2,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
382,6,0.2,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
383,6,0.2,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
384,6,0.2,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
385,6,0.25,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
386,6,0.25,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
387,6,0.25,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
388,6,0.25,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
389,6,0.25,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
390,6,0.25,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
391,6,0.25,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
392,6,0.25,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
393,6,0.3,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
394,6,0.3,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
395,6,0.3,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
396,6,0.3,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
397,6,0.3,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
398,6,0.3,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
399,6,0.3,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
400,6,0.3,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
401,6,0.35,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
402,6,0.35,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
403,6,0.35,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
404,6,0.35,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
405,6,0.35,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
406,6,0.35,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
407,6,0.35,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
408,6,0.35,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
409,6,0.4,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
410,6,0.4,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
411,6,0.4,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
412,6,0.4,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
413,6,0.4,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
414,6,0.4,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
415,6,0.4,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
416,6,0.4,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
417,6,0.45,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
418,6,0.45,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
419,6,0.45,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
420,6,0.45,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
421,6,0.45,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
422,6,0.45,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
423,6,0.45,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
424,6,0.45,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
425,6,0.5,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
426,6,0.5,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
427,6,0.5,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
428,6,0.5,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
429,6,0.5,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
430,6,0.5,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
431,6,0.5,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
432,6,0.5,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
433,10,0.1,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
434,10,0.1,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
435,10,0.1,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
436,10,0.1,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
437,10,0.1,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
438,10,0.1,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
439,10,0.1,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
440,10,0.1,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
441,10,0.15,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
442,10,0.15,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
443,10,0.15,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
444,10,0.15,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
445,10,0.15,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
446,10,0.15,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
447,10,0.15,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
448,10,0.15,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
449,10,0.2,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
450,10,0.2,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
451,10,0.2,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
452,10,0.2,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
453,10,0.2,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
454,10,0.2,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
455,10,0.2,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
456,10,0.2,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
457,10,0.25,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
458,10,0.25,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
459,10,0.25,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
460,10,0.25,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
461,10,0.25,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
462,10,0.25,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
463,10,0.25,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
464,10,0.25,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
465,10,0.3,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
466,10,0.3,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
467,10,0.3,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
468,10,0.3,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
469,10,0.3,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
470,10,0.3,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
471,10,0.3,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
472,10,0.3,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
473,10,0.35,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
474,10,0.35,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
475,10,0.35,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
476,10,0.35,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
477,10,0.35,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
478,10,0.35,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
479,10,0.35,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
480,10,0.35,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
481,10,0.4,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
482,10,0.4,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
483,10,0.4,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
484,10,0.4,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
485,10,0.4,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
486,10,0.4,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
487,10,0.4,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
488,10,0.4,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
489,10,0.45,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
490,10,0.45,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
491,10,0.45,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
492,10,0.45,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
493,10,0.45,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
494,10,0.45,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
495,10,0.45,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
496,10,0.45,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
497,10,0.5,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
498,10,0.5,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
499,10,0.5,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
500,10,0.5,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
501,10,0.5,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
502,10,0.5,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
503,10,0.5,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
504,10,0.5,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
505,15,0.1,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
506,15,0.1,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
507,15,0.1,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
508,15,0.1,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
509,15,0.1,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
510,15,0.1,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
511,15,0.1,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
512,15,0.1,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
513,15,0.15,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
514,15,0.15,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
515,15,0.15,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
516,15,0.15,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
517,15,0.15,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
518,15,0.15,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
519,15,0.15,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
520,15,0.15,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
521,15,0.2,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
522,15,0.2,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
523,15,0.2,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
524,15,0.2,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
525,15,0.2,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
526,15,0.2,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
527,15,0.2,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
528,15,0.2,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
529,15,0.25,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
530,15,0.25,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
531,15,0.25,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
532,15,0.25,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
533,15,0.25,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
534,15,0.25,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
535,15,0.25,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
536,15,0.25,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
537,15,0.3,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
538,15,0.3,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
539,15,0.3,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
540,15,0.3,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
541,15,0.3,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
542,15,0.3,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
543,15,0.3,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
544,15,0.3,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
545,15,0.35,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
546,15,0.35,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
547,15,0.35,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
548,15,0.35,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
549,15,0.35,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
550,15,0.35,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
551,15,0.35,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
552,15,0.35,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
553,15,0.4,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
554,15,0.4,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
555,15,0.4,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
556,15,0.4,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
557,15,0.4,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
558,15,0.4,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
559,15,0.4,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
560,15,0.4,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
561,15,0.45,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
562,15,0.45,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
563,15,0.45,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
564,15,0.45,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
565,15,0.45,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
566,15,0.45,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
567,15,0.45,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
568,15,0.45,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
569,15,0.5,0.2,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
570,15,0.5,0.2,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
571,15,0.5,0.4,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
572,15,0.5,0.4,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
573,15,0.5,0.6,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
574,15,0.5,0.6,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
575,15,0.5,0.8,traditional,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
576,15,0.5,0.8,staggered,-3496.56,4203.779999999684,-0.83,188,45.74,8,-1.97
