combination,minutes,target,trailing,trailing type,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
452,15,2.0,0.4,staggered,-2526.4,2994.8499999993583,-0.84,187,81.28,3,-0.77
453,15,2.0,0.6,traditional,-1073.7,2691.949999999859,-0.4,249,81.93,4,-0.01
454,15,2.0,0.6,staggered,-1345.5,2572.849999999871,-0.52,209,78.47,4,-0.13
455,15,2.0,0.8,traditional,-1357.8,4245.3499999998,-0.32,258,77.91,5,-0.1
456,15,2.0,0.8,staggered,-1640.5,4245.349999999789,-0.39,243,76.54,5,-0.21
457,15,4.0,0.2,traditional,-3345.5,3592.94999999875,-0.93,253,86.17,3,-1.04
458,15,4.0,0.2,staggered,-2606.4,2994.8499999990727,-0.87,187,81.28,3,-0.79
459,15,4.0,0.4,traditional,-2545.5,4517.049999999594,-0.56,255,77.65,5,-0.51
460,15,4.0,0.4,staggered,-1411.4,4371.149999999632,-0.32,207,71.98,5,-0.13
461,15,4.0,0.6,traditional,-2140.5,5554.149999999598,-0.39,247,70.45,5,-0.32
462,15,4.0,0.6,staggered,-1206.4,5349.149999999618,-0.23,216,66.2,5,-0.05
463,15,4.0,0.8,traditional,903.5999999999999,3979.149999999683,0.23,251,66.53,5,0.51
464,15,4.0,0.8,staggered,933.5999999999999,3984.149999999703,0.23,239,64.85,5,0.53
465,15,6.0,0.2,traditional,-2381.4,3518.049999998999,-0.68,246,81.71,4,-0.54
466,15,6.0,0.2,staggered,-2301.4,3395.349999999047,-0.68,196,76.53,4,-0.52
467,15,6.0,0.4,traditional,-3381.4,5929.149999999485,-0.57,246,70.33,5,-0.67
468,15,6.0,0.4,staggered,-46.40000000000009,4873.249999999492,-0.01,207,64.73,5,0.29
469,15,6.0,0.6,traditional,3828.6,3296.3499999998785,1.16,254,65.75,5,1.16
470,15,6.0,0.6,staggered,2763.6,3350.3499999997493,0.82,220,60.45,5,0.96
471,15,6.0,0.8,traditional,4298.6,3461.2499999997817,1.24,253,59.68,6,1.15
472,15,6.0,0.8,staggered,3913.6,3565.349999999782,1.1,240,57.5,6,1.09
473,15,8.0,0.2,traditional,-3416.4,4588.049999999065,-0.74,254,77.56,5,-0.81
474,15,8.0,0.2,staggered,-1001.4000000000001,4457.349999999403,-0.22,207,71.98,5,0.01
475,15,8.0,0.4,traditional,-311.4000000000001,4699.1499999994885,-0.07,251,66.53,5,0.18
476,15,8.0,0.4,staggered,798.5999999999999,3424.2499999998618,0.23,210,60.0,5,0.47
477,15,8.0,0.6,traditional,4143.6,3432.2499999998836,1.21,253,59.68,6,1.06
478,15,8.0,0.6,staggered,5408.6,3509.0499999998865,1.54,224,54.46,7,1.35
479,15,8.0,0.8,traditional,7097.7,3029.5499999998865,2.34,250,56.0,6,1.56
480,15,8.0,0.8,staggered,8037.7,3129.5499999998865,2.57,236,53.39,8,1.77
481,15,10.0,0.2,traditional,-621.4000000000001,3999.1499999993002,-0.16,247,74.9,5,0.13
482,15,10.0,0.2,staggered,548.5999999999999,3604.2499999995653,0.15,204,69.61,5,0.49
483,15,10.0,0.4,traditional,3633.6,3514.149999999674,1.03,253,62.45,5,1.0
484,15,10.0,0.4,staggered,3852.7,3009.0499999998865,1.28,210,54.76,5,1.08
485,15,10.0,0.6,traditional,7666.8,2684.0499999998992,2.86,250,56.0,6,1.57
486,15,10.0,0.6,staggered,8520.9,2643.5499999999283,3.22,223,50.67,8,1.78
487,15,10.0,0.8,traditional,8120.9,2779.6499999999232,2.92,247,50.61,7,1.56
488,15,10.0,0.8,staggered,8295.9,2784.6499999999287,2.98,240,49.17,7,1.62
489,15,12.0,0.2,traditional,-2361.4,5899.149999999443,-0.4,246,70.33,5,-0.36
490,15,12.0,0.2,staggered,328.5999999999999,5097.049999999524,0.06,207,64.73,5,0.37
491,15,12.0,0.4,traditional,4823.6,3532.2499999998727,1.37,253,59.68,6,1.13
492,15,12.0,0.4,staggered,6742.7,4001.849999999824,1.68,217,53.0,7,1.51
493,15,12.0,0.6,traditional,8920.9,4024.0499999998865,2.22,249,53.82,6,1.67
494,15,12.0,0.6,staggered,9180.9,3603.1499999998996,2.55,227,49.34,7,1.77
495,15,12.0,0.8,traditional,6720.0,3947.74999999994,1.7,248,47.58,7,1.24
496,15,12.0,0.8,staggered,6695.0,4067.7499999999327,1.65,241,46.06,8,1.25
497,15,14.0,0.2,traditional,-1471.4,5399.149999999445,-0.27,251,68.13,5,-0.11
498,15,14.0,0.2,staggered,273.5999999999999,4998.249999999624,0.05,212,62.26,5,0.33
499,15,14.0,0.4,traditional,5761.8,4085.0499999998074,1.41,251,56.57,6,1.21
500,15,14.0,0.4,staggered,9205.0,3303.149999999883,2.79,215,49.3,8,1.81
501,15,14.0,0.6,traditional,10180.0,3985.94999999993,2.55,249,49.4,7,1.74
502,15,14.0,0.6,staggered,9864.1,4355.949999999928,2.26,237,46.84,9,1.72
503,15,14.0,0.8,traditional,8509.1,4195.949999999937,2.03,248,46.37,7,1.44
504,15,14.0,0.8,staggered,8889.1,4310.949999999935,2.06,246,45.93,7,1.5
505,15,16.0,0.2,traditional,-351.4000000000001,4474.149999999641,-0.08,251,66.53,5,0.17
506,15,16.0,0.2,staggered,1038.6,4344.749999999807,0.24,210,60.0,5,0.49
507,15,16.0,0.4,traditional,9961.8,3479.049999999883,2.86,249,56.22,6,1.82
508,15,16.0,0.4,staggered,12331.8,3063.1499999998905,4.03,222,50.45,8,2.21
509,15,16.0,0.6,traditional,8764.1,3740.94999999993,2.34,247,47.77,7,1.47
510,15,16.0,0.6,staggered,9919.1,4296.949999999892,2.31,238,45.38,9,1.64
511,15,16.0,0.8,traditional,10229.1,3543.149999999918,2.89,248,45.16,7,1.63
512,15,16.0,0.8,staggered,10049.1,3543.149999999918,2.84,245,44.49,7,1.61
513,30,2.0,0.2,traditional,-1443.2,2075.7499999993815,-0.7,209,95.22,1,-0.3
514,30,2.0,0.2,staggered,-1635.0,2309.3499999995875,-0.71,162,90.74,2,-0.5
515,30,2.0,0.4,traditional,1949.5,1512.1499999997977,1.29,251,92.83,2,1.48
516,30,2.0,0.4,staggered,1735.9,1424.6499999999087,1.22,180,90.0,2,1.59
517,30,2.0,0.6,traditional,3112.7,1365.7499999999673,2.28,239,89.54,2,1.86
518,30,2.0,0.6,staggered,3705.9,1397.149999999967,2.65,192,86.98,2,2.34
519,30,2.0,0.8,traditional,5620.9,1398.0499999999756,4.02,245,86.12,2,2.65
520,30,2.0,0.8,staggered,5514.1,1466.9499999999352,3.76,228,85.09,2,2.69
521,30,4.0,0.2,traditional,1855.9,1477.1499999997268,1.26,247,92.31,2,1.42
522,30,4.0,0.2,staggered,1835.9,1284.6499999998869,1.43,180,89.44,2,1.6
523,30,4.0,0.4,traditional,5100.0,1471.9499999998952,3.46,244,85.25,2,2.26
524,30,4.0,0.4,staggered,5329.1,1455.6499999998941,3.66,186,80.65,3,2.6
525,30,4.0,0.6,traditional,9069.1,2078.5499999999283,4.36,246,82.11,2,3.11
526,30,4.0,0.6,staggered,8682.3,2063.6499999999487,4.21,200,78.0,4,3.28
527,30,4.0,0.8,traditional,6782.3,3009.44999999992,2.25,244,74.18,3,2.06
528,30,4.0,0.8,staggered,6922.3,2874.449999999939,2.41,230,72.61,5,2.15
529,30,6.0,0.2,traditional,2940.0,1380.7499999999654,2.13,236,88.98,2,1.72
530,30,6.0,0.2,staggered,3085.0,1437.1499999999633,2.15,178,85.39,2,1.97
531,30,6.0,0.4,traditional,7827.3,2253.6499999998905,3.47,244,81.97,2,2.67
532,30,6.0,0.4,staggered,8342.3,2383.6499999999196,3.5,189,76.72,4,3.04
533,30,6.0,0.6,traditional,7642.3,4013.2499999999063,1.9,245,71.43,6,2.07
534,30,6.0,0.6,staggered,7682.3,3709.6499999999014,2.07,212,66.98,6,2.18
535,30,6.0,0.8,traditional,5501.4,3670.0499999999265,1.5,246,65.85,6,1.35
536,30,6.0,0.8,staggered,5621.4,3691.4499999998425,1.52,231,63.64,6,1.41
537,30,8.0,0.2,traditional,4568.2,1571.9499999998752,2.91,242,85.12,2,2.05
538,30,8.0,0.2,staggered,6038.2,1695.6499999998578,3.56,185,80.54,3,2.69
539,30,8.0,0.4,traditional,5802.3,3975.8499999995893,1.46,244,73.77,3,1.68
540,30,8.0,0.4,staggered,6072.3,3122.3499999998894,1.94,200,68.0,5,1.82
541,30,8.0,0.6,traditional,3621.4,3740.8499999996857,0.97,246,65.45,6,0.93
542,30,8.0,0.6,staggered,3081.4,4599.449999999799,0.67,214,59.81,6,0.86
543,30,8.0,0.8,traditional,7024.6,3635.0499999999356,1.93,243,58.44,6,1.46
544,30,8.0,0.8,staggered,7199.6,3600.4499999999443,2.0,230,56.09,6,1.52
545,30,10.0,0.2,traditional,6727.3,2143.6499999998887,3.14,239,84.1,2,2.51
546,30,10.0,0.2,staggered,5457.3,2662.9499999996306,2.05,184,78.8,4,2.27
547,30,10.0,0.4,traditional,6097.3,4620.849999999641,1.32,244,68.85,6,1.55
548,30,10.0,0.4,staggered,3831.4,4371.749999999646,0.88,197,60.91,6,1.13
549,30,10.0,0.6,traditional,7693.7,3221.2499999999472,2.39,242,60.33,6,1.54
550,30,10.0,0.6,staggered,7833.7,3271.249999999949,2.39,219,56.16,6,1.6
551,30,10.0,0.8,traditional,10742.8,3706.249999999951,2.9,242,55.37,6,1.95
552,30,10.0,0.8,staggered,10337.8,3706.2499999999527,2.79,235,54.04,6,1.91
553,30,12.0,0.2,traditional,8032.3,2508.649999999885,3.2,244,81.97,2,2.63
554,30,12.0,0.2,staggered,6987.3,2714.649999999692,2.57,189,76.19,4,2.47
555,30,12.0,0.4,traditional,4116.4,4931.449999999748,0.83,246,65.45,6,0.98
556,30,12.0,0.4,staggered,4275.5,4834.749999999885,0.88,208,58.65,6,1.03
557,30,12.0,0.6,traditional,8282.8,3606.249999999951,2.3,242,55.79,6,1.54
558,30,12.0,0.6,staggered,8947.8,3606.249999999951,2.48,226,52.65,6,1.68
559,30,12.0,0.8,traditional,9907.8,3606.249999999952,2.75,242,52.89,6,1.73
560,30,12.0,0.8,staggered,10537.8,3606.249999999952,2.92,237,51.9,6,1.84
561,30,14.0,0.2,traditional,5552.3,2843.6499999999123,1.95,244,78.28,3,1.79
562,30,14.0,0.2,staggered,8692.3,2853.249999999689,3.05,192,72.92,5,2.51
563,30,14.0,0.4,traditional,8408.7,3658.149999999925,2.3,241,61.83,6,1.62
564,30,14.0,0.4,staggered,8358.7,3438.1499999999414,2.43,213,56.34,6,1.66
565,30,14.0,0.6,traditional,11306.9,3506.24999999995,3.22,241,54.77,6,1.93
566,30,14.0,0.6,staggered,12271.9,3506.249999999951,3.5,230,52.61,6,2.1
567,30,14.0,0.8,traditional,11681.0,3506.24999999995,3.33,240,52.08,6,1.93
568,30,14.0,0.8,staggered,12241.0,3506.24999999995,3.49,238,51.68,6,2.01
569,30,16.0,0.2,traditional,6142.3,4035.8499999995583,1.52,244,73.77,3,1.7
570,30,16.0,0.2,staggered,7067.3,3810.149999999887,1.85,200,68.0,5,1.9
571,30,16.0,0.4,traditional,8468.7,3613.1499999999196,2.34,242,59.09,6,1.57
572,30,16.0,0.4,staggered,11083.7,3058.94999999996,3.62,220,55.0,6,2.01
573,30,16.0,0.6,traditional,7821.9,3406.249999999951,2.3,241,52.7,6,1.37
574,30,16.0,0.6,staggered,9986.0,3406.249999999951,2.93,231,50.65,6,1.7
575,30,16.0,0.8,traditional,10165.1,3406.249999999951,2.98,239,51.46,6,1.68
576,30,16.0,0.8,staggered,10345.1,3406.249999999951,3.04,236,50.85,6,1.71
