combination,minutes,target,range size,min atr,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
181,1,0.25,0.30000000000000004,1.0,-2331.76,4902.089999999831,-0.48,224.0,25.45,22.0,-0.56
182,1,0.25,0.30000000000000004,1.1,-3501.64,4564.3999999998605,-0.77,186.0,23.12,22.0,-1.29
183,1,0.25,0.30000000000000004,1.2000000000000002,-3485.8,4384.91999999986,-0.79,170.0,22.94,22.0,-1.38
184,1,0.25,0.30000000000000004,1.3000000000000003,-2973.66,4507.809999999858,-0.66,159.0,23.9,22.0,-1.16
185,1,0.25,0.30000000000000004,1.4000000000000004,-3015.16,3792.779999999883,-0.79,134.0,23.13,22.0,-1.36
186,1,0.25,0.30000000000000004,1.5000000000000004,-1957.18,3354.229999999815,-0.58,107.0,25.23,19.0,-0.89
187,1,0.25,0.30000000000000004,1.6000000000000005,-2472.84,3533.589999999885,-0.7,66.0,19.7,14.0,-1.83
188,1,0.25,0.30000000000000004,1.7000000000000006,-2760.64,3138.7899999999104,-0.88,36.0,8.33,23.0,-4.06
189,1,0.25,0.30000000000000004,1.8000000000000007,-2183.24,2428.4999999999354,-0.9,26.0,7.69,16.0,-3.81
190,1,0.25,0.4,1.0,-2331.76,4902.089999999831,-0.48,224.0,25.45,22.0,-0.56
191,1,0.25,0.4,1.1,-3501.64,4564.3999999998605,-0.77,186.0,23.12,22.0,-1.29
192,1,0.25,0.4,1.2000000000000002,-3485.8,4384.91999999986,-0.79,170.0,22.94,22.0,-1.38
193,1,0.25,0.4,1.3000000000000003,-2973.66,4507.809999999858,-0.66,159.0,23.9,22.0,-1.16
194,1,0.25,0.4,1.4000000000000004,-3015.16,3792.779999999883,-0.79,134.0,23.13,22.0,-1.36
195,1,0.25,0.4,1.5000000000000004,-1957.18,3354.229999999815,-0.58,107.0,25.23,19.0,-0.89
196,1,0.25,0.4,1.6000000000000005,-2472.84,3533.589999999885,-0.7,66.0,19.7,14.0,-1.83
197,1,0.25,0.4,1.7000000000000006,-2760.64,3138.7899999999104,-0.88,36.0,8.33,23.0,-4.06
198,1,0.25,0.4,1.8000000000000007,-2183.24,2428.4999999999354,-0.9,26.0,7.69,16.0,-3.81
199,1,0.25,0.5,1.0,-2331.76,4902.089999999831,-0.48,224.0,25.45,22.0,-0.56
200,1,0.25,0.5,1.1,-3501.64,4564.3999999998605,-0.77,186.0,23.12,22.0,-1.29
201,1,0.25,0.5,1.2000000000000002,-3485.8,4384.91999999986,-0.79,170.0,22.94,22.0,-1.38
202,1,0.25,0.5,1.3000000000000003,-2973.66,4507.809999999858,-0.66,159.0,23.9,22.0,-1.16
203,1,0.25,0.5,1.4000000000000004,-3015.16,3792.779999999883,-0.79,134.0,23.13,22.0,-1.36
204,1,0.25,0.5,1.5000000000000004,-1957.18,3354.229999999815,-0.58,107.0,25.23,19.0,-0.89
