combination,minutes,target,range size,min atr,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
1314,5.0,3.5,10.0,20.0,-549.1,4044.149999999996,-0.14,201.0,57.71,7.0,0.09
1315,5.0,3.5,10.0,30.0,-824.3,2797.199999999999,-0.29,73.0,60.27,7.0,-0.26
1316,5.0,3.5,10.0,40.0,-1597.6,2538.1499999999996,-0.63,36.0,52.78,7.0,-1.0
1317,5.0,3.5,12.0,10.0,270.1,3702.3499999999985,0.07,239.0,58.16,7.0,0.39
1318,5.0,3.5,12.0,20.0,-207.29999999999995,3702.349999999996,-0.06,203.0,58.13,7.0,0.21
1319,5.0,3.5,12.0,30.0,-482.5,2455.399999999998,-0.2,75.0,61.33,7.0,-0.09
1320,5.0,3.5,12.0,40.0,-1255.8,2338.949999999999,-0.54,38.0,55.26,7.0,-0.75
1321,5.0,4.0,2.0,10.0,117.2,353.89999999999964,0.33,8.0,37.5,4.0,0.35
1322,5.0,4.0,2.0,20.0,-116.4,195.6999999999989,-0.59,4.0,25.0,2.0,-0.33
1323,5.0,4.0,2.0,30.0,104.3,91.60000000000036,1.14,2.0,50.0,1.0,0.39
1324,5.0,4.0,2.0,40.0,104.3,91.60000000000036,1.14,2.0,50.0,1.0,0.39
1325,5.0,4.0,4.0,10.0,-13.899999999999977,1757.25,-0.01,104.0,47.12,6.0,0.22
1326,5.0,4.0,4.0,20.0,1.5,2120.3499999999985,0.0,85.0,47.06,6.0,0.2
1327,5.0,4.0,4.0,30.0,-90.4,368.4500000000007,-0.25,19.0,47.37,2.0,-0.01
1328,5.0,4.0,4.0,40.0,-207.6,420.7000000000007,-0.49,11.0,45.45,2.0,-0.24
1329,5.0,4.0,6.0,10.0,1017.3,2503.749999999998,0.41,197.0,52.79,6.0,0.63
1330,5.0,4.0,6.0,20.0,602.8,2503.75,0.24,167.0,52.69,6.0,0.48
1331,5.0,4.0,6.0,30.0,-809.1,1764.2000000000007,-0.46,51.0,50.98,5.0,-0.38
1332,5.0,4.0,6.0,40.0,-931.6,1871.75,-0.5,26.0,46.15,5.0,-0.73
1333,5.0,4.0,8.0,10.0,935.7,3207.349999999995,0.29,223.0,54.26,6.0,0.58
1334,5.0,4.0,8.0,20.0,154.20000000000005,3619.649999999996,0.04,188.0,53.72,6.0,0.31
1335,5.0,4.0,8.0,30.0,-1516.7,2300.2999999999993,-0.66,62.0,51.61,6.0,-0.68
1336,5.0,4.0,8.0,40.0,-1835.5,2775.6499999999996,-0.66,30.0,43.33,6.0,-1.34
1337,5.0,4.0,10.0,10.0,-1034.2,4439.95000000001,-0.23,237.0,54.01,7.0,-0.02
1338,5.0,4.0,10.0,20.0,-2011.6,5111.3500000000095,-0.39,201.0,53.23,7.0,-0.36
1339,5.0,4.0,10.0,30.0,-2749.3,3532.9000000000087,-0.78,73.0,52.05,7.0,-1.12
1340,5.0,4.0,10.0,40.0,-2035.1,3171.1499999999996,-0.64,36.0,47.22,7.0,-1.25
1341,5.0,4.0,12.0,10.0,-642.4,4048.150000000005,-0.16,239.0,54.39,7.0,0.1
1342,5.0,4.0,12.0,20.0,-1619.8,4719.550000000009,-0.34,203.0,53.69,7.0,-0.24
1343,5.0,4.0,12.0,30.0,-2357.5,3141.100000000002,-0.75,75.0,53.33,7.0,-0.93
1344,5.0,4.0,12.0,40.0,-1643.3,2779.3499999999985,-0.59,38.0,50.0,7.0,-0.96
1345,5.0,4.5,2.0,10.0,-145.3,353.89999999999964,-0.41,8.0,25.0,4.0,-0.27
1346,5.0,4.5,2.0,20.0,-91.4,195.6999999999989,-0.47,4.0,25.0,2.0,-0.23
1347,5.0,4.5,2.0,30.0,129.3,91.60000000000036,1.41,2.0,50.0,1.0,0.44
1348,5.0,4.5,2.0,40.0,129.3,91.60000000000036,1.41,2.0,50.0,1.0,0.44
1349,5.0,4.5,4.0,10.0,848.6,1669.75,0.51,104.0,46.15,6.0,0.63
1350,5.0,4.5,4.0,20.0,1001.5,1820.3499999999985,0.55,85.0,47.06,6.0,0.73
1351,5.0,4.5,4.0,30.0,134.6,358.1999999999989,0.38,19.0,47.37,2.0,0.23
1352,5.0,4.5,4.0,40.0,-82.6,420.7000000000007,-0.2,11.0,45.45,2.0,-0.05
1353,5.0,4.5,6.0,10.0,3254.8,2162.350000000002,1.51,197.0,52.28,6.0,1.33
1354,5.0,4.5,6.0,20.0,2802.8,2162.3499999999985,1.3,167.0,52.69,6.0,1.23
1355,5.0,4.5,6.0,30.0,-159.1,1370.949999999999,-0.12,51.0,50.98,5.0,0.03
1356,5.0,4.5,6.0,40.0,-631.6,1772.1499999999996,-0.36,26.0,46.15,5.0,-0.44
1357,5.0,4.5,8.0,10.0,2473.2,2707.6500000000015,0.91,223.0,52.91,6.0,0.99
1358,5.0,4.5,8.0,20.0,1554.2,2857.149999999998,0.54,188.0,52.66,6.0,0.74
1359,5.0,4.5,8.0,30.0,-1841.7,2603.55,-0.71,62.0,48.39,6.0,-0.81
1360,5.0,4.5,8.0,40.0,-1510.5,2625.6499999999996,-0.58,30.0,43.33,6.0,-1.03
1361,5.0,4.5,10.0,10.0,678.3,3706.6499999999996,0.18,237.0,52.74,7.0,0.45
1362,5.0,4.5,10.0,20.0,-461.6,4143.650000000005,-0.11,201.0,52.24,7.0,0.11
1363,5.0,4.5,10.0,30.0,-2924.3,3681.4500000000044,-0.79,73.0,49.32,7.0,-1.14
1364,5.0,4.5,10.0,40.0,-1610.1,2946.1499999999987,-0.55,36.0,47.22,7.0,-0.92
1365,5.0,4.5,12.0,10.0,1120.1,3264.8499999999967,0.34,239.0,53.14,7.0,0.57
1366,5.0,4.5,12.0,20.0,-19.799999999999955,3701.8499999999967,-0.01,203.0,52.71,7.0,0.23
1367,5.0,4.5,12.0,30.0,-2482.5,3239.650000000005,-0.77,75.0,50.67,7.0,-0.93
1368,5.0,4.5,12.0,40.0,-1168.3,2646.949999999999,-0.44,38.0,50.0,7.0,-0.62
1369,5.0,5.0,2.0,10.0,-95.3,353.89999999999964,-0.27,8.0,25.0,4.0,-0.14
1370,5.0,5.0,2.0,20.0,-66.4,195.6999999999989,-0.34,4.0,25.0,2.0,-0.14
1371,5.0,5.0,2.0,30.0,154.3,91.60000000000036,1.68,2.0,50.0,1.0,0.48
1372,5.0,5.0,2.0,40.0,154.3,91.60000000000036,1.68,2.0,50.0,1.0,0.48
1373,5.0,5.0,4.0,10.0,-126.39999999999998,2283.699999999999,-0.06,104.0,41.35,6.0,0.14
1374,5.0,5.0,4.0,20.0,-148.5,2534.300000000001,-0.06,85.0,41.18,6.0,0.1
1375,5.0,5.0,4.0,30.0,-90.4,689.1499999999996,-0.13,19.0,42.11,3.0,-0.01
1376,5.0,5.0,4.0,40.0,42.4,420.7000000000007,0.1,11.0,45.45,2.0,0.11
1377,5.0,5.0,6.0,10.0,2529.8,2258.25,1.12,197.0,48.73,8.0,1.03
1378,5.0,5.0,6.0,20.0,1727.8,2258.249999999998,0.77,167.0,48.5,8.0,0.8
1379,5.0,5.0,6.0,30.0,-1084.1,2645.949999999999,-0.41,51.0,45.1,7.0,-0.49
1380,5.0,5.0,6.0,40.0,-331.6,1722.1499999999996,-0.19,26.0,46.15,5.0,-0.18
1381,5.0,5.0,8.0,10.0,1485.7,4287.449999999995,0.35,223.0,49.33,10.0,0.66
1382,5.0,5.0,8.0,20.0,116.70000000000005,4607.150000000005,0.03,188.0,48.4,10.0,0.26
1383,5.0,5.0,8.0,30.0,-3304.2,4391.050000000003,-0.75,62.0,41.94,8.0,-1.48
1384,5.0,5.0,8.0,40.0,-1823.0,3113.1499999999996,-0.59,30.0,40.0,6.0,-1.19
1385,5.0,5.0,10.0,10.0,-134.20000000000005,5177.4500000000135,-0.03,237.0,49.37,8.0,0.22
1386,5.0,5.0,10.0,20.0,-1749.1,5702.950000000026,-0.31,201.0,48.26,8.0,-0.25
1387,5.0,5.0,10.0,30.0,-4236.8,5323.850000000005,-0.8,73.0,43.84,7.0,-1.64
1388,5.0,5.0,10.0,40.0,-1822.6,3358.6499999999996,-0.54,36.0,44.44,7.0,-1.0
1389,5.0,5.0,12.0,10.0,357.6,4685.650000000012,0.08,239.0,49.79,8.0,0.34
1390,5.0,5.0,12.0,20.0,-1257.3,5211.150000000024,-0.24,203.0,48.77,8.0,-0.12
1391,5.0,5.0,12.0,30.0,-3745.0,4832.050000000005,-0.78,75.0,45.33,7.0,-1.41
1392,5.0,5.0,12.0,40.0,-1330.8,2866.8499999999985,-0.46,38.0,47.37,7.0,-0.68
1393,5.0,5.5,2.0,10.0,-420.3,418.25,-1.0,8.0,12.5,4.0,-1.04
1394,5.0,5.5,2.0,20.0,-416.4,414.35000000000036,-1.0,4.0,0.0,4.0,-19.6
1395,5.0,5.5,2.0,30.0,-195.7,193.65000000000146,-1.01,2.0,0.0,2.0,-15.0
1396,5.0,5.5,2.0,40.0,-195.7,193.65000000000146,-1.01,2.0,0.0,2.0,-15.0
1397,5.0,5.5,4.0,10.0,548.6,2208.699999999999,0.25,104.0,40.38,7.0,0.44
1398,5.0,5.5,4.0,20.0,351.5,2559.300000000001,0.14,85.0,40.0,9.0,0.34
1399,5.0,5.5,4.0,30.0,-265.4,970.3000000000011,-0.27,19.0,36.84,4.0,-0.19
1400,5.0,5.5,4.0,40.0,167.4,420.7000000000007,0.4,11.0,45.45,2.0,0.26
1401,5.0,5.5,6.0,10.0,3304.8,2043.0499999999993,1.62,197.0,47.21,8.0,1.21
1402,5.0,5.5,6.0,20.0,2152.8,2529.3499999999985,0.85,167.0,46.71,8.0,0.9
1403,5.0,5.5,6.0,30.0,-884.1,2420.949999999999,-0.37,51.0,43.14,7.0,-0.37
1404,5.0,5.5,6.0,40.0,-31.599999999999994,1672.1499999999996,-0.02,26.0,46.15,5.0,0.06
1405,5.0,5.5,8.0,10.0,2610.7,3337.4499999999953,0.78,223.0,47.98,10.0,0.93
1406,5.0,5.5,8.0,20.0,791.7,4215.350000000008,0.19,188.0,46.81,10.0,0.45
1407,5.0,5.5,8.0,30.0,-3029.2,4441.050000000003,-0.68,62.0,40.32,8.0,-1.3
1408,5.0,5.5,8.0,40.0,-1523.0,2988.1499999999996,-0.51,30.0,40.0,6.0,-0.94
1409,5.0,5.5,10.0,10.0,1165.8,4296.9500000000135,0.27,237.0,48.1,8.0,0.53
1410,5.0,5.5,10.0,20.0,-924.1,5231.150000000029,-0.18,201.0,46.77,8.0,-0.03
1411,5.0,5.5,10.0,30.0,-3811.8,5273.850000000005,-0.72,73.0,42.47,7.0,-1.42
1412,5.0,5.5,10.0,40.0,-1422.6,3158.649999999998,-0.45,36.0,44.44,7.0,-0.73
1413,5.0,5.5,12.0,10.0,1707.6,3755.1500000000106,0.45,239.0,48.54,8.0,0.66
1414,5.0,5.5,12.0,20.0,-382.29999999999995,4689.350000000028,-0.08,203.0,47.29,8.0,0.12
1415,5.0,5.5,12.0,30.0,-3270.0,4732.050000000003,-0.69,75.0,44.0,7.0,-1.18
1416,5.0,5.5,12.0,40.0,-880.8,2616.8499999999985,-0.34,38.0,47.37,7.0,-0.4
1417,5.0,6.0,2.0,10.0,-395.3,393.25,-1.01,8.0,12.5,4.0,-0.91
1418,5.0,6.0,2.0,20.0,-416.4,414.35000000000036,-1.0,4.0,0.0,4.0,-19.6
1419,5.0,6.0,2.0,30.0,-195.7,193.65000000000146,-1.01,2.0,0.0,2.0,-15.0
1420,5.0,6.0,2.0,40.0,-195.7,193.65000000000146,-1.01,2.0,0.0,2.0,-15.0
1421,5.0,6.0,4.0,10.0,636.1,1991.449999999999,0.32,104.0,38.46,7.0,0.45
1422,5.0,6.0,4.0,20.0,264.0,2442.05,0.11,85.0,37.65,9.0,0.29
1423,5.0,6.0,4.0,30.0,-602.9,945.3000000000011,-0.64,19.0,31.58,4.0,-0.52
1424,5.0,6.0,4.0,40.0,292.4,420.7000000000007,0.7,11.0,45.45,2.0,0.39
1425,5.0,6.0,6.0,10.0,2279.8,2362.3499999999985,0.97,197.0,44.16,8.0,0.87
1426,5.0,6.0,6.0,20.0,777.8,2432.0499999999975,0.32,167.0,43.11,8.0,0.45
1427,5.0,6.0,6.0,30.0,-1421.6,2412.5499999999993,-0.59,51.0,39.22,7.0,-0.64
1428,5.0,6.0,6.0,40.0,268.4,1622.1499999999996,0.17,26.0,46.15,5.0,0.27
1429,5.0,6.0,8.0,10.0,1935.7,3849.9499999999944,0.5,223.0,45.29,10.0,0.72
1430,5.0,6.0,8.0,20.0,-333.29999999999995,4552.850000000003,-0.07,188.0,43.62,10.0,0.12
1431,5.0,6.0,8.0,30.0,-3491.7,4141.050000000003,-0.84,62.0,37.1,8.0,-1.47
1432,5.0,6.0,8.0,40.0,-1223.0,2863.1499999999996,-0.43,30.0,40.0,6.0,-0.7
1433,5.0,6.0,10.0,10.0,-159.20000000000005,5111.850000000012,-0.03,237.0,45.15,8.0,0.19
1434,5.0,6.0,10.0,20.0,-5159.1,6025.000000000026,-0.86,176.0,40.34,8.0,-1.2
1435,5.0,6.0,10.0,30.0,-5359.1,5671.800000000005,-0.94,51.0,33.33,8.0,-2.41
1436,5.0,6.0,10.0,40.0,-1822.6,3758.6499999999996,-0.48,36.0,41.67,8.0,-0.91
1437,5.0,6.0,12.0,10.0,432.6,4520.05000000001,0.1,239.0,45.61,8.0,0.33
1438,5.0,6.0,12.0,20.0,-2107.3,5601.850000000025,-0.38,203.0,43.84,8.0,-0.32
1439,5.0,6.0,12.0,30.0,-4332.5,5082.050000000005,-0.85,75.0,40.0,8.0,-1.54
1440,5.0,6.0,12.0,40.0,-1230.8,3166.8499999999985,-0.39,38.0,44.74,8.0,-0.56
1441,6.0,0.5,2.0,10.0,-83.0,147.75,-0.56,5.0,60.0,2.0,-0.53
1442,6.0,0.5,2.0,20.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1443,6.0,0.5,2.0,30.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1444,6.0,0.5,2.0,40.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1445,6.0,0.5,4.0,10.0,-528.2,1061.3499999999985,-0.5,77.0,84.42,3.0,-0.36
1446,6.0,0.5,4.0,20.0,-466.9,886.9500000000007,-0.53,59.0,84.75,2.0,-0.42
1447,6.0,0.5,4.0,30.0,-120.1,216.60000000000036,-0.55,11.0,81.82,1.0,-0.3
1448,6.0,0.5,4.0,40.0,125.4,2.0500000000010914,61.17,6.0,100.0,0.0,inf
1449,6.0,0.5,6.0,10.0,-1342.1,1647.1499999999905,-0.81,181.0,87.29,2.0,-0.58
1450,6.0,0.5,6.0,20.0,-1235.7,1514.5499999999902,-0.82,152.0,87.5,2.0,-0.63
1451,6.0,0.5,6.0,30.0,-522.0,829.9500000000007,-0.63,45.0,86.67,2.0,-0.58
1452,6.0,0.5,6.0,40.0,-631.8,905.5499999999993,-0.7,23.0,82.61,2.0,-1.04
1453,6.0,0.5,8.0,10.0,-973.1,1614.1499999999924,-0.6,216.0,88.89,2.0,-0.08
1454,6.0,0.5,8.0,20.0,-929.4,1502.4499999999935,-0.62,184.0,89.13,2.0,-0.17
1455,6.0,0.5,8.0,30.0,-571.0,1087.9500000000007,-0.52,60.0,88.33,2.0,-0.48
1456,6.0,0.5,8.0,40.0,-868.9,1226.25,-0.71,29.0,82.76,2.0,-1.22
1457,6.0,0.5,10.0,10.0,-596.9,1342.4499999999916,-0.44,234.0,89.74,2.0,0.33
1458,6.0,0.5,10.0,20.0,-636.8,1251.6499999999942,-0.51,198.0,89.9,2.0,0.17
1459,6.0,0.5,10.0,30.0,-362.0,962.5499999999993,-0.38,70.0,90.0,2.0,-0.11
1460,6.0,0.5,10.0,40.0,-764.4,1142.6499999999996,-0.67,34.0,85.29,2.0,-1.0
1461,6.0,0.5,12.0,10.0,-492.4,1279.7499999999927,-0.38,239.0,89.96,2.0,0.44
1462,6.0,0.5,12.0,20.0,-532.3,1188.9499999999935,-0.45,203.0,90.15,2.0,0.29
1463,6.0,0.5,12.0,30.0,-257.5,899.8499999999985,-0.29,75.0,90.67,2.0,0.07
1464,6.0,0.5,12.0,40.0,-680.8,1079.9500000000007,-0.63,38.0,86.84,2.0,-0.84
1465,6.0,1.0,2.0,10.0,-8.0,147.75,-0.05,5.0,60.0,2.0,0.08
1466,6.0,1.0,2.0,20.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1467,6.0,1.0,2.0,30.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1468,6.0,1.0,2.0,40.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1469,6.0,1.0,4.0,10.0,-515.7,1036.75,-0.5,77.0,75.32,3.0,-0.24
1470,6.0,1.0,4.0,20.0,-391.9,808.2500000000018,-0.48,59.0,76.27,2.0,-0.2
1471,6.0,1.0,4.0,30.0,-145.1,249.8000000000011,-0.58,11.0,72.73,1.0,-0.29
1472,6.0,1.0,4.0,40.0,275.4,2.0500000000010914,134.34,6.0,100.0,0.0,inf
1473,6.0,1.0,6.0,10.0,-267.1,969.25,-0.28,181.0,81.22,4.0,0.35
1474,6.0,1.0,6.0,20.0,-348.20000000000005,855.9500000000007,-0.41,152.0,81.58,4.0,0.21
1475,6.0,1.0,6.0,30.0,-447.0,1129.9500000000007,-0.4,45.0,80.0,4.0,-0.34
1476,6.0,1.0,6.0,40.0,-806.8,1405.5499999999993,-0.57,23.0,73.91,4.0,-1.06
1477,6.0,1.0,8.0,10.0,489.4,1004.8499999999931,0.49,216.0,83.33,4.0,0.92
1478,6.0,1.0,8.0,20.0,733.1,938.9500000000007,0.78,184.0,84.24,4.0,1.1
1479,6.0,1.0,8.0,30.0,-146.0,1287.949999999999,-0.11,60.0,83.33,4.0,0.12
1480,6.0,1.0,8.0,40.0,-918.9,1701.25,-0.54,29.0,75.86,4.0,-1.05
1481,6.0,1.0,10.0,10.0,765.6,1405.0499999999938,0.54,234.0,84.19,3.0,1.09
1482,6.0,1.0,10.0,20.0,825.7,1082.649999999996,0.76,198.0,84.85,3.0,1.13
1483,6.0,1.0,10.0,30.0,-237.0,1057.6500000000015,-0.22,70.0,84.29,3.0,0.05
1484,6.0,1.0,10.0,40.0,-689.4,1517.6499999999996,-0.45,34.0,79.41,3.0,-0.71
1485,6.0,1.0,12.0,10.0,995.1,1313.2499999999927,0.76,239.0,84.52,3.0,1.24
1486,6.0,1.0,12.0,20.0,1055.2,990.8499999999967,1.06,203.0,85.22,3.0,1.3
1487,6.0,1.0,12.0,30.0,-7.5,926.8500000000004,-0.01,75.0,85.33,3.0,0.29
1488,6.0,1.0,12.0,40.0,-505.8,1379.9500000000007,-0.37,38.0,81.58,3.0,-0.45
1489,6.0,1.5,2.0,10.0,67.0,147.75,0.45,5.0,60.0,2.0,0.49
1490,6.0,1.5,2.0,20.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1491,6.0,1.5,2.0,30.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1492,6.0,1.5,2.0,40.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1493,6.0,1.5,4.0,10.0,-528.2,1099.449999999999,-0.48,77.0,67.53,3.0,-0.21
1494,6.0,1.5,4.0,20.0,-729.4,1115.8499999999985,-0.65,59.0,66.1,3.0,-0.53
1495,6.0,1.5,4.0,30.0,-170.1,224.8000000000011,-0.76,11.0,63.64,1.0,-0.3
1496,6.0,1.5,4.0,40.0,200.4,156.14999999999964,1.28,6.0,83.33,1.0,1.0
1497,6.0,1.5,6.0,10.0,-92.10000000000002,1454.3499999999967,-0.06,181.0,74.59,4.0,0.38
1498,6.0,1.5,6.0,20.0,-448.20000000000005,1454.3499999999967,-0.31,152.0,74.34,4.0,0.11
1499,6.0,1.5,6.0,30.0,-84.5,1012.9500000000007,-0.08,45.0,75.56,4.0,0.11
1500,6.0,1.5,6.0,40.0,-606.8,1317.8500000000004,-0.46,23.0,69.57,4.0,-0.7
1501,6.0,1.5,8.0,10.0,626.9,1454.3499999999985,0.43,216.0,76.85,4.0,0.8
1502,6.0,1.5,8.0,20.0,545.6,1454.3499999999985,0.38,184.0,77.17,4.0,0.74
1503,6.0,1.5,8.0,30.0,566.5,926.8500000000004,0.61,60.0,80.0,4.0,0.82
1504,6.0,1.5,8.0,40.0,-593.9,1576.25,-0.38,29.0,72.41,4.0,-0.58
1505,6.0,1.5,10.0,10.0,-271.9,1883.449999999999,-0.14,234.0,76.92,3.0,0.32
1506,6.0,1.5,10.0,20.0,-636.8,1883.449999999999,-0.34,198.0,76.77,3.0,0.09
1507,6.0,1.5,10.0,30.0,163.0,1259.4500000000007,0.13,70.0,80.0,3.0,0.37
1508,6.0,1.5,10.0,40.0,-239.4,1292.6499999999996,-0.19,34.0,76.47,3.0,-0.12
1509,6.0,1.5,12.0,10.0,82.60000000000002,1883.449999999999,0.04,239.0,77.41,3.0,0.5
1510,6.0,1.5,12.0,20.0,-282.29999999999995,1883.449999999999,-0.15,203.0,77.34,3.0,0.27
1511,6.0,1.5,12.0,30.0,517.5,1117.6499999999996,0.46,75.0,81.33,3.0,0.67
1512,6.0,1.5,12.0,40.0,44.19999999999999,1079.9500000000007,0.04,38.0,78.95,3.0,0.23
1513,6.0,2.0,2.0,10.0,-58.0,249.79999999999927,-0.23,5.0,40.0,3.0,-0.17
1514,6.0,2.0,2.0,20.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1515,6.0,2.0,2.0,30.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1516,6.0,2.0,2.0,40.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1517,6.0,2.0,4.0,10.0,-290.7,1224.25,-0.24,77.0,62.34,5.0,0.02
1518,6.0,2.0,4.0,20.0,-316.9,1100.0499999999993,-0.29,59.0,62.71,4.0,-0.07
1519,6.0,2.0,4.0,30.0,4.899999999999999,216.60000000000036,0.02,11.0,63.64,1.0,0.11
1520,6.0,2.0,4.0,40.0,325.4,156.14999999999964,2.08,6.0,83.33,1.0,1.4
1521,6.0,2.0,6.0,10.0,320.4,1481.0499999999956,0.22,181.0,69.61,4.0,0.54
1522,6.0,2.0,6.0,20.0,739.3,1308.449999999999,0.57,152.0,71.05,4.0,0.76
1523,6.0,2.0,6.0,30.0,378.0,855.9500000000007,0.44,45.0,73.33,4.0,0.56
1524,6.0,2.0,6.0,40.0,-206.8,1205.550000000001,-0.17,23.0,69.57,4.0,-0.14
1525,6.0,2.0,8.0,10.0,339.4,1884.1499999999924,0.18,216.0,71.3,4.0,0.54
1526,6.0,2.0,8.0,20.0,983.1,1774.449999999997,0.55,184.0,72.83,4.0,0.84
1527,6.0,2.0,8.0,30.0,-96.0,1401.25,-0.07,60.0,73.33,4.0,0.11
1528,6.0,2.0,8.0,40.0,-1056.4,1921.5499999999993,-0.55,29.0,65.52,4.0,-0.91
1529,6.0,2.0,10.0,10.0,-209.39999999999998,2196.449999999999,-0.1,234.0,71.79,4.0,0.3
1530,6.0,2.0,10.0,20.0,50.700000000000045,2182.6499999999996,0.02,198.0,72.73,4.0,0.37
1531,6.0,2.0,10.0,30.0,-299.5,1690.0,-0.18,70.0,74.29,4.0,-0.01
1532,6.0,2.0,10.0,40.0,-576.9,1537.949999999999,-0.38,34.0,70.59,4.0,-0.41
1533,6.0,2.0,12.0,10.0,-379.9,2654.6499999999996,-0.14,239.0,71.97,5.0,0.23
1534,6.0,2.0,12.0,20.0,-119.79999999999995,2640.8500000000004,-0.05,203.0,72.91,5.0,0.3
1535,6.0,2.0,12.0,30.0,-470.0,2148.2000000000007,-0.22,75.0,74.67,5.0,-0.1
1536,6.0,2.0,12.0,40.0,-843.3,1951.2499999999982,-0.43,38.0,71.05,5.0,-0.57
1537,6.0,2.5,2.0,10.0,-8.0,249.79999999999927,-0.03,5.0,40.0,3.0,0.05
1538,6.0,2.5,2.0,20.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1539,6.0,2.5,2.0,30.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1540,6.0,2.5,2.0,40.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1541,6.0,2.5,4.0,10.0,-915.7,1580.649999999996,-0.58,77.0,54.55,5.0,-0.46
1542,6.0,2.5,4.0,20.0,-1191.9,1948.8499999999967,-0.61,59.0,52.54,5.0,-0.82
1543,6.0,2.5,4.0,30.0,-145.1,420.7000000000007,-0.34,11.0,54.55,2.0,-0.19
1544,6.0,2.5,4.0,40.0,125.4,204.10000000000036,0.61,6.0,66.67,1.0,0.39
1545,6.0,2.5,6.0,10.0,-342.1,1983.3499999999985,-0.17,181.0,63.54,4.0,0.18
1546,6.0,2.5,6.0,20.0,-348.20000000000005,1960.75,-0.18,152.0,63.82,4.0,0.13
1547,6.0,2.5,6.0,30.0,-284.5,1294.7000000000007,-0.22,45.0,64.44,4.0,-0.08
1548,6.0,2.5,6.0,40.0,-944.3,1918.050000000001,-0.49,23.0,56.52,4.0,-0.93
1549,6.0,2.5,8.0,10.0,-123.10000000000002,2570.1500000000015,-0.05,216.0,65.74,6.0,0.3
1550,6.0,2.5,8.0,20.0,45.60000000000002,2570.1500000000015,0.02,184.0,66.3,6.0,0.34
1551,6.0,2.5,8.0,30.0,-983.5,2477.1000000000004,-0.4,60.0,65.0,6.0,-0.49
1552,6.0,2.5,8.0,40.0,-2218.9,2984.050000000001,-0.74,29.0,51.72,6.0,-1.82
1553,6.0,2.5,10.0,10.0,-2134.4,4531.850000000002,-0.47,234.0,65.38,6.0,-0.41
1554,6.0,2.5,10.0,20.0,-2449.3,4531.850000000013,-0.54,198.0,65.15,6.0,-0.61
1555,6.0,2.5,10.0,30.0,-2799.5,4189.2000000000035,-0.67,70.0,62.86,6.0,-1.36
1556,6.0,2.5,10.0,40.0,-2839.4,3725.4500000000025,-0.76,34.0,52.94,6.0,-2.02
1557,6.0,2.5,12.0,10.0,-2204.9,4602.350000000005,-0.48,239.0,65.69,7.0,-0.42
1558,6.0,2.5,12.0,20.0,-2519.8,4602.350000000013,-0.55,203.0,65.52,7.0,-0.61
1559,6.0,2.5,12.0,30.0,-2870.0,4259.700000000005,-0.67,75.0,64.0,7.0,-1.31
1560,6.0,2.5,12.0,40.0,-3030.8,3916.850000000002,-0.77,38.0,55.26,7.0,-1.96
1561,6.0,3.0,2.0,10.0,42.0,249.79999999999927,0.17,5.0,40.0,3.0,0.22
1562,6.0,3.0,2.0,20.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1563,6.0,3.0,2.0,30.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1564,6.0,3.0,2.0,40.0,-91.6,89.55000000000109,-1.02,1.0,0.0,1.0,
1565,6.0,3.0,4.0,10.0,-1203.2,1765.2499999999964,-0.68,77.0,49.35,8.0,-0.63
1566,6.0,3.0,4.0,20.0,-1729.4,2465.8499999999985,-0.7,59.0,45.76,8.0,-1.18
1567,6.0,3.0,4.0,30.0,4.899999999999999,420.7000000000007,0.01,11.0,54.55,2.0,0.09
1568,6.0,3.0,4.0,40.0,225.4,204.10000000000036,1.1,6.0,66.67,1.0,0.61
1569,6.0,3.0,6.0,10.0,45.39999999999998,2173.249999999998,0.02,181.0,59.67,6.0,0.32
1570,6.0,3.0,6.0,20.0,14.299999999999955,2173.25,0.01,152.0,59.87,6.0,0.28
1571,6.0,3.0,6.0,30.0,65.5,1488.949999999999,0.04,45.0,62.22,4.0,0.2
1572,6.0,3.0,6.0,40.0,-994.3,2105.3500000000004,-0.47,23.0,52.17,4.0,-0.92
1573,6.0,3.0,8.0,10.0,376.9,2682.6499999999996,0.14,216.0,62.04,6.0,0.45
1574,6.0,3.0,8.0,20.0,470.6,2682.6499999999996,0.18,184.0,62.5,6.0,0.47
