combination,minutes,target,range size,min atr,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
1470,15.0,6.0,8.0,18.0,-2722.1,4019.349999999811,-0.68,81.0,43.21,4.0,-0.9
1471,15.0,6.0,10.0,10.0,2795.8,4111.149999999805,0.68,212.0,51.89,6.0,0.88
1472,15.0,6.0,10.0,12.0,2403.1,4111.149999999805,0.58,209.0,51.2,6.0,0.78
1473,15.0,6.0,10.0,14.0,2075.0,4527.949999999806,0.46,200.0,51.0,7.0,0.71
1474,15.0,6.0,10.0,16.0,908.1,4304.249999999823,0.21,159.0,49.69,5.0,0.42
1475,15.0,6.0,10.0,18.0,-970.0,3939.4499999997934,-0.25,100.0,48.0,5.0,-0.19
1476,15.0,8.0,2.0,10.0,471.8,54.100000000000364,8.72,2.0,50.0,1.0,1.01
1477,15.0,8.0,2.0,12.0,471.8,54.100000000000364,8.72,2.0,50.0,1.0,1.01
1478,15.0,8.0,2.0,14.0,471.8,54.100000000000364,8.72,2.0,50.0,1.0,1.01
1479,15.0,8.0,2.0,16.0,471.8,54.100000000000364,8.72,2.0,50.0,1.0,1.01
1480,15.0,8.0,2.0,18.0,-54.1,52.05000000000109,-1.04,1.0,0.0,1.0,
1481,15.0,8.0,4.0,10.0,1455.2,628.449999999968,2.32,28.0,46.43,4.0,1.13
1482,15.0,8.0,4.0,12.0,1419.3,628.449999999968,2.26,27.0,44.44,4.0,1.11
1483,15.0,8.0,4.0,14.0,1336.6,1016.6499999999396,1.31,24.0,45.83,6.0,1.1
1484,15.0,8.0,4.0,16.0,895.3,837.549999999952,1.07,17.0,41.18,5.0,0.84
1485,15.0,8.0,4.0,18.0,203.1,643.4499999999662,0.32,9.0,33.33,4.0,0.28
1486,15.0,8.0,6.0,10.0,4022.6,1957.1499999999796,2.06,114.0,46.49,8.0,1.39
1487,15.0,8.0,6.0,12.0,3925.8,1957.1499999999796,2.01,112.0,45.54,8.0,1.36
1488,15.0,8.0,6.0,14.0,3941.3,1957.1499999999796,2.01,107.0,45.79,8.0,1.38
1489,15.0,8.0,6.0,16.0,2708.8,1753.049999999981,1.55,82.0,43.9,7.0,1.07
1490,15.0,8.0,6.0,18.0,1745.5,1003.449999999968,1.74,45.0,44.44,4.0,0.88
1491,15.0,8.0,8.0,10.0,5002.0,2885.849999999915,1.73,180.0,47.22,7.0,1.33
1492,15.0,8.0,8.0,12.0,4509.3,2885.849999999915,1.56,177.0,46.33,7.0,1.22
1493,15.0,8.0,8.0,14.0,4713.9,2885.849999999913,1.63,171.0,46.78,7.0,1.27
1494,15.0,8.0,8.0,16.0,2626.5,3244.949999999906,0.81,135.0,45.19,7.0,0.83
1495,15.0,8.0,8.0,18.0,-7.100000000000023,2628.54999999993,-0.0,81.0,41.98,4.0,0.1
1496,15.0,8.0,10.0,10.0,3810.8,3310.249999999798,1.15,212.0,46.7,7.0,0.98
1497,15.0,8.0,10.0,12.0,3318.1,3310.249999999798,1.0,209.0,45.93,7.0,0.88
1498,15.0,8.0,10.0,14.0,3205.0,3827.0499999997983,0.84,200.0,46.0,7.0,0.86
1499,15.0,8.0,10.0,16.0,1148.1,3866.5499999998137,0.3,159.0,44.03,8.0,0.43
1500,15.0,8.0,10.0,18.0,-770.0,3522.349999999865,-0.22,100.0,42.0,5.0,-0.1
1501,15.0,10.0,2.0,10.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1502,15.0,10.0,2.0,12.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1503,15.0,10.0,2.0,14.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1504,15.0,10.0,2.0,16.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1505,15.0,10.0,2.0,18.0,-54.1,52.05000000000109,-1.04,1.0,0.0,1.0,
1506,15.0,10.0,4.0,10.0,1955.2,628.449999999968,3.11,28.0,46.43,4.0,1.35
1507,15.0,10.0,4.0,12.0,1919.3,628.449999999968,3.05,27.0,44.44,4.0,1.33
1508,15.0,10.0,4.0,14.0,1736.6,1016.6499999999414,1.71,24.0,45.83,6.0,1.28
1509,15.0,10.0,4.0,16.0,1095.3,837.5499999999502,1.31,17.0,41.18,5.0,0.95
1510,15.0,10.0,4.0,18.0,503.1,643.4499999999662,0.78,9.0,33.33,4.0,0.54
1511,15.0,10.0,6.0,10.0,4472.6,1857.1499999999796,2.41,114.0,44.74,8.0,1.42
1512,15.0,10.0,6.0,12.0,4375.8,1857.1499999999796,2.36,112.0,43.75,8.0,1.39
1513,15.0,10.0,6.0,14.0,4291.3,1857.1499999999796,2.31,107.0,43.93,8.0,1.38
1514,15.0,10.0,6.0,16.0,3733.8,1776.2499999999582,2.1,82.0,42.68,7.0,1.31
1515,15.0,10.0,6.0,18.0,2300.5,1003.449999999968,2.29,45.0,42.22,4.0,1.03
1516,15.0,10.0,8.0,10.0,4176.1,2990.849999999922,1.4,179.0,44.13,11.0,1.06
1517,15.0,10.0,8.0,12.0,3708.4,2990.849999999922,1.24,176.0,43.18,11.0,0.96
1518,15.0,10.0,8.0,14.0,3813.0,2990.849999999922,1.27,170.0,43.53,11.0,0.98
1519,15.0,10.0,8.0,16.0,3646.5,3349.9499999999134,1.09,135.0,42.96,7.0,1.0
1520,15.0,10.0,8.0,18.0,667.9,2691.7499999999272,0.25,81.0,39.51,7.0,0.29
1521,15.0,10.0,10.0,10.0,2739.9,3259.9499999999152,0.84,211.0,43.6,10.0,0.7
1522,15.0,10.0,10.0,12.0,2272.2,3259.9499999999152,0.7,208.0,42.79,10.0,0.61
1523,15.0,10.0,10.0,14.0,1859.1,3612.049999999801,0.51,199.0,42.71,11.0,0.54
1524,15.0,10.0,10.0,16.0,2103.1,3851.5499999998165,0.55,159.0,41.51,8.0,0.6
1525,15.0,10.0,10.0,18.0,-260.0,3820.549999999852,-0.07,100.0,39.0,5.0,0.04
1526,15.0,12.0,2.0,10.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1527,15.0,12.0,2.0,12.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1528,15.0,12.0,2.0,14.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1529,15.0,12.0,2.0,16.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1530,15.0,12.0,2.0,18.0,-54.1,52.05000000000109,-1.04,1.0,0.0,1.0,
1531,15.0,12.0,4.0,10.0,910.2,628.449999999968,1.45,28.0,39.29,4.0,0.68
1532,15.0,12.0,4.0,12.0,874.3,628.449999999968,1.39,27.0,37.04,4.0,0.65
1533,15.0,12.0,4.0,14.0,591.6,1016.6499999999414,0.58,24.0,37.5,6.0,0.5
1534,15.0,12.0,4.0,16.0,810.3,837.549999999952,0.97,17.0,35.29,5.0,0.69
1535,15.0,12.0,4.0,18.0,118.1,643.4499999999662,0.18,9.0,22.22,4.0,0.15
1536,15.0,12.0,6.0,10.0,4897.6,1852.649999999925,2.64,114.0,42.11,8.0,1.42
1537,15.0,12.0,6.0,12.0,4800.8,1850.599999999924,2.59,112.0,41.07,8.0,1.4
1538,15.0,12.0,6.0,14.0,4616.3,1834.8499999999876,2.52,107.0,41.12,8.0,1.36
1539,15.0,12.0,6.0,16.0,4518.8,1776.2499999999582,2.54,82.0,40.24,7.0,1.44
1540,15.0,12.0,6.0,18.0,2285.5,1387.1499999999432,1.65,45.0,37.78,5.0,0.94
1541,15.0,12.0,8.0,10.0,4331.1,2986.349999999922,1.45,179.0,41.34,11.0,1.01
1542,15.0,12.0,8.0,12.0,3863.4,2984.299999999923,1.29,176.0,40.34,11.0,0.92
1543,15.0,12.0,8.0,14.0,3868.0,2790.8499999999185,1.39,170.0,40.59,11.0,0.92
1544,15.0,12.0,8.0,16.0,3961.5,3149.9499999999134,1.26,135.0,40.0,7.0,0.99
1545,15.0,12.0,8.0,18.0,632.9,2491.7499999999236,0.25,81.0,35.8,7.0,0.26
1546,15.0,12.0,10.0,10.0,2964.9,3625.249999999798,0.82,211.0,41.23,10.0,0.7
1547,15.0,12.0,10.0,12.0,2497.2,3625.249999999798,0.69,208.0,40.38,10.0,0.61
1548,15.0,12.0,10.0,14.0,1784.1,4342.049999999799,0.41,199.0,40.2,11.0,0.49
1549,15.0,12.0,10.0,16.0,2288.1,4794.549999999762,0.48,159.0,38.99,8.0,0.6
1550,15.0,12.0,10.0,18.0,-340.0,4220.149999999831,-0.08,100.0,36.0,5.0,0.02
1551,15.0,14.0,2.0,10.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1552,15.0,14.0,2.0,12.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1553,15.0,14.0,2.0,14.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1554,15.0,14.0,2.0,16.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1555,15.0,14.0,2.0,18.0,-54.1,52.05000000000109,-1.04,1.0,0.0,1.0,
1556,15.0,14.0,4.0,10.0,810.2,628.449999999968,1.29,28.0,39.29,4.0,0.62
1557,15.0,14.0,4.0,12.0,774.3,628.449999999968,1.23,27.0,37.04,4.0,0.59
1558,15.0,14.0,4.0,14.0,661.6,1016.6499999999414,0.65,24.0,37.5,6.0,0.53
1559,15.0,14.0,4.0,16.0,880.3,837.549999999952,1.05,17.0,35.29,5.0,0.72
1560,15.0,14.0,4.0,18.0,318.1,643.4499999999662,0.49,9.0,22.22,4.0,0.31
1561,15.0,14.0,6.0,10.0,6067.6,2062.149999999976,2.94,114.0,42.11,8.0,1.64
1562,15.0,14.0,6.0,12.0,5970.8,2062.149999999976,2.9,112.0,41.07,8.0,1.61
1563,15.0,14.0,6.0,14.0,5956.3,2062.149999999976,2.89,107.0,41.12,8.0,1.62
1564,15.0,14.0,6.0,16.0,5458.8,1858.0499999999756,2.94,82.0,40.24,7.0,1.62
1565,15.0,14.0,6.0,18.0,3180.5,1387.1499999999432,2.29,45.0,37.78,5.0,1.18
1566,15.0,14.0,8.0,10.0,5471.1,2986.349999999922,1.83,179.0,41.34,11.0,1.19
1567,15.0,14.0,8.0,12.0,5003.4,2984.299999999923,1.68,176.0,40.34,11.0,1.1
1568,15.0,14.0,8.0,14.0,5178.0,2675.849999999922,1.94,170.0,40.59,11.0,1.14
1569,15.0,14.0,8.0,16.0,4671.5,3034.949999999917,1.54,135.0,40.0,7.0,1.1
1570,15.0,14.0,8.0,18.0,1582.9,2376.749999999929,0.67,81.0,35.8,7.0,0.49
1571,15.0,14.0,10.0,10.0,4154.9,2944.949999999917,1.41,211.0,41.23,10.0,0.88
1572,15.0,14.0,10.0,12.0,3687.2,2944.949999999917,1.25,208.0,40.38,10.0,0.8
1573,15.0,14.0,10.0,14.0,2944.1,3427.049999999799,0.86,199.0,40.2,11.0,0.68
1574,15.0,14.0,10.0,16.0,2848.1,4066.5499999998146,0.7,159.0,38.99,8.0,0.69
1575,15.0,14.0,10.0,18.0,460.0,3705.1499999998305,0.12,100.0,36.0,5.0,0.2
1576,15.0,16.0,2.0,10.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1577,15.0,16.0,2.0,12.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1578,15.0,16.0,2.0,14.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1579,15.0,16.0,2.0,16.0,446.8,54.100000000000364,8.26,2.0,50.0,1.0,1.0
1580,15.0,16.0,2.0,18.0,-54.1,52.05000000000109,-1.04,1.0,0.0,1.0,
1581,15.0,16.0,4.0,10.0,1010.2,628.449999999968,1.61,28.0,39.29,4.0,0.71
1582,15.0,16.0,4.0,12.0,974.3,628.449999999968,1.55,27.0,37.04,4.0,0.68
1583,15.0,16.0,4.0,14.0,861.6,1016.6499999999414,0.85,24.0,37.5,6.0,0.63
1584,15.0,16.0,4.0,16.0,1080.3,837.549999999952,1.29,17.0,35.29,5.0,0.81
1585,15.0,16.0,4.0,18.0,518.1,643.4499999999662,0.81,9.0,22.22,4.0,0.44
1586,15.0,16.0,6.0,10.0,6077.6,2062.149999999976,2.95,114.0,41.23,8.0,1.6
1587,15.0,16.0,6.0,12.0,5980.8,2062.149999999976,2.9,112.0,40.18,8.0,1.57
1588,15.0,16.0,6.0,14.0,5966.3,2062.149999999976,2.89,107.0,40.19,8.0,1.58
1589,15.0,16.0,6.0,16.0,5168.8,1858.0499999999756,2.78,82.0,39.02,7.0,1.51
1590,15.0,16.0,6.0,18.0,2535.5,1784.4499999999243,1.42,45.0,35.56,5.0,0.95
1591,15.0,16.0,8.0,10.0,6581.1,2986.3499999999112,2.2,179.0,40.78,11.0,1.34
1592,15.0,16.0,8.0,12.0,6113.4,2984.299999999912,2.05,176.0,39.77,11.0,1.26
1593,15.0,16.0,8.0,14.0,6288.0,2575.849999999926,2.44,170.0,40.0,11.0,1.29
1594,15.0,16.0,8.0,16.0,5281.5,2934.949999999919,1.8,135.0,39.26,7.0,1.19
1595,15.0,16.0,8.0,18.0,1637.9,2276.749999999931,0.72,81.0,34.57,7.0,0.49
1596,15.0,16.0,10.0,10.0,3744.9,2844.949999999917,1.32,211.0,40.28,10.0,0.79
1597,15.0,16.0,10.0,12.0,3277.2,2844.949999999917,1.15,208.0,39.42,10.0,0.7
1598,15.0,16.0,10.0,14.0,2609.1,2844.949999999917,0.92,199.0,39.2,11.0,0.6
1599,15.0,16.0,10.0,16.0,2013.1,3411.5499999998174,0.59,159.0,37.74,8.0,0.51
1600,15.0,16.0,10.0,18.0,-930.0,3706.249999999771,-0.25,100.0,34.0,6.0,-0.12
1601,30.0,2.0,2.0,10.0,5.9,0.0,inf,1.0,100.0,0.0,
1602,30.0,2.0,2.0,12.0,5.9,0.0,inf,1.0,100.0,0.0,
1603,30.0,2.0,2.0,14.0,5.9,0.0,inf,1.0,100.0,0.0,
1604,30.0,2.0,2.0,16.0,5.9,0.0,inf,1.0,100.0,0.0,
1605,30.0,2.0,2.0,18.0,5.9,0.0,inf,1.0,100.0,0.0,
1606,30.0,2.0,4.0,10.0,120.4,176.1500000000051,0.68,6.0,83.33,1.0,0.65
1607,30.0,2.0,4.0,12.0,24.5,176.1500000000051,0.14,5.0,80.0,1.0,0.22
1608,30.0,2.0,4.0,14.0,24.5,176.1500000000051,0.14,5.0,80.0,1.0,0.22
1609,30.0,2.0,4.0,16.0,96.8,2.0499999999992724,47.22,2.0,100.0,0.0,1.35
1610,30.0,2.0,4.0,18.0,96.8,2.0499999999992724,47.22,2.0,100.0,0.0,1.35
1611,30.0,2.0,6.0,10.0,511.4,1231.399999999987,0.42,46.0,80.43,2.0,0.59
1612,30.0,2.0,6.0,12.0,354.6,1231.399999999987,0.29,44.0,79.55,2.0,0.46
1613,30.0,2.0,6.0,14.0,301.0,1231.399999999987,0.24,40.0,80.0,2.0,0.41
1614,30.0,2.0,6.0,16.0,-585.7,1231.399999999987,-0.48,27.0,74.07,2.0,-0.44
1615,30.0,2.0,6.0,18.0,-569.2,1144.5999999999713,-0.5,12.0,75.0,2.0,-0.6
1616,30.0,2.0,8.0,10.0,871.2,1701.3499999999385,0.51,118.0,78.81,2.0,0.71
1617,30.0,2.0,8.0,12.0,714.4,1701.3499999999385,0.42,116.0,78.45,2.0,0.62
1618,30.0,2.0,8.0,14.0,769.0,1701.3499999999385,0.45,110.0,79.09,2.0,0.65
1619,30.0,2.0,8.0,16.0,-206.2,1567.5499999999029,-0.13,82.0,78.05,2.0,0.08
1620,30.0,2.0,8.0,18.0,-939.5,1994.5499999999274,-0.47,45.0,75.56,3.0,-0.53
1621,30.0,2.0,10.0,10.0,3326.2,1370.349999999973,2.43,168.0,82.14,2.0,1.83
1622,30.0,2.0,10.0,12.0,3169.4,1370.349999999973,2.31,166.0,81.93,2.0,1.76
1623,30.0,2.0,10.0,14.0,3128.1,1370.349999999973,2.28,159.0,82.39,2.0,1.75
1624,30.0,2.0,10.0,16.0,1289.8,1370.349999999973,0.94,122.0,81.15,2.0,0.89
1625,30.0,2.0,10.0,18.0,-41.10000000000002,1616.0499999999174,-0.03,71.0,80.28,2.0,0.15
1626,30.0,4.0,2.0,10.0,5.9,0.0,inf,1.0,100.0,0.0,
1627,30.0,4.0,2.0,12.0,5.9,0.0,inf,1.0,100.0,0.0,
1628,30.0,4.0,2.0,14.0,5.9,0.0,inf,1.0,100.0,0.0,
1629,30.0,4.0,2.0,16.0,5.9,0.0,inf,1.0,100.0,0.0,
1630,30.0,4.0,2.0,18.0,5.9,0.0,inf,1.0,100.0,0.0,
1631,30.0,4.0,4.0,10.0,265.4,176.1500000000051,1.51,6.0,83.33,1.0,1.09
1632,30.0,4.0,4.0,12.0,229.5,176.1500000000051,1.3,5.0,80.0,1.0,0.94
1633,30.0,4.0,4.0,14.0,229.5,176.1500000000051,1.3,5.0,80.0,1.0,0.94
1634,30.0,4.0,4.0,16.0,296.8,2.0499999999992724,144.78,2.0,100.0,0.0,3.93
1635,30.0,4.0,4.0,18.0,296.8,2.0499999999992724,144.78,2.0,100.0,0.0,3.93
1636,30.0,4.0,6.0,10.0,1706.4,1131.399999999987,1.51,46.0,71.74,3.0,1.23
1637,30.0,4.0,6.0,12.0,1609.6,1131.399999999987,1.42,44.0,70.45,3.0,1.17
1638,30.0,4.0,6.0,14.0,1736.0,1131.399999999987,1.53,40.0,72.5,3.0,1.3
1639,30.0,4.0,6.0,16.0,274.3,1131.399999999987,0.24,27.0,66.67,3.0,0.29
1640,30.0,4.0,6.0,18.0,330.8,844.5999999999713,0.39,12.0,75.0,2.0,0.38
1641,30.0,4.0,8.0,10.0,2021.2,2118.049999999954,0.95,118.0,65.25,3.0,0.95
1642,30.0,4.0,8.0,12.0,1924.4,2118.049999999954,0.91,116.0,64.66,3.0,0.91
1643,30.0,4.0,8.0,14.0,2059.0,2118.0499999999556,0.97,110.0,65.45,3.0,0.98
1644,30.0,4.0,8.0,16.0,493.8,1838.8999999999578,0.27,82.0,63.41,3.0,0.36
1645,30.0,4.0,8.0,18.0,-74.5,1346.5999999999185,-0.06,45.0,64.44,3.0,0.06
1646,30.0,4.0,10.0,10.0,4106.2,2097.3999999999633,1.96,167.0,66.47,5.0,1.53
1647,30.0,4.0,10.0,12.0,4009.4,2097.3999999999633,1.91,165.0,66.06,5.0,1.5
1648,30.0,4.0,10.0,14.0,3948.1,2097.3999999999633,1.88,158.0,66.46,5.0,1.5
1649,30.0,4.0,10.0,16.0,719.8,2306.2999999999483,0.31,121.0,62.81,5.0,0.43
1650,30.0,4.0,10.0,18.0,-1056.1,2782.399999999967,-0.38,70.0,61.43,5.0,-0.33
1651,30.0,6.0,2.0,10.0,5.9,0.0,inf,1.0,100.0,0.0,
1652,30.0,6.0,2.0,12.0,5.9,0.0,inf,1.0,100.0,0.0,
1653,30.0,6.0,2.0,14.0,5.9,0.0,inf,1.0,100.0,0.0,
1654,30.0,6.0,2.0,16.0,5.9,0.0,inf,1.0,100.0,0.0,
1655,30.0,6.0,2.0,18.0,5.9,0.0,inf,1.0,100.0,0.0,
1656,30.0,6.0,4.0,10.0,15.399999999999999,176.1500000000051,0.09,6.0,66.67,1.0,0.13
1657,30.0,6.0,4.0,12.0,-20.5,176.1500000000051,-0.12,5.0,60.0,1.0,0.0
1658,30.0,6.0,4.0,14.0,-20.5,176.1500000000051,-0.12,5.0,60.0,1.0,0.0
1659,30.0,6.0,4.0,16.0,46.8,154.09999999998945,0.3,2.0,50.0,1.0,0.19
1660,30.0,6.0,4.0,18.0,46.8,154.09999999998945,0.3,2.0,50.0,1.0,0.19
1661,30.0,6.0,6.0,10.0,556.4,1280.499999999991,0.43,46.0,58.7,3.0,0.42
1662,30.0,6.0,6.0,12.0,459.6,1280.499999999991,0.36,44.0,56.82,3.0,0.36
1663,30.0,6.0,6.0,14.0,581.0,1280.499999999991,0.45,40.0,57.5,3.0,0.43
1664,30.0,6.0,6.0,16.0,-570.7,1320.5999999999603,-0.43,27.0,51.85,3.0,-0.3
1665,30.0,6.0,6.0,18.0,-339.2,994.5999999999585,-0.34,12.0,50.0,2.0,-0.25
1666,30.0,6.0,8.0,10.0,2066.2,2262.1499999999523,0.91,118.0,55.08,5.0,0.83
1667,30.0,6.0,8.0,12.0,1969.4,2262.1499999999523,0.87,116.0,54.31,5.0,0.79
1668,30.0,6.0,8.0,14.0,1999.0,2262.1499999999523,0.88,110.0,54.55,5.0,0.81
1669,30.0,6.0,8.0,16.0,483.8,1645.9999999999836,0.29,82.0,52.44,4.0,0.3
1670,30.0,6.0,8.0,18.0,-104.5,1453.6999999999662,-0.07,45.0,51.11,3.0,0.04
1671,30.0,6.0,10.0,10.0,5316.2,2041.499999999961,2.6,167.0,58.08,5.0,1.61
1672,30.0,6.0,10.0,12.0,5219.4,2041.499999999961,2.56,165.0,57.58,5.0,1.58
1673,30.0,6.0,10.0,14.0,4953.1,2041.499999999961,2.43,158.0,57.59,5.0,1.53
1674,30.0,6.0,10.0,16.0,1364.8,2736.2999999999347,0.5,121.0,53.72,5.0,0.56
1675,30.0,6.0,10.0,18.0,313.9,2732.399999999955,0.11,70.0,52.86,5.0,0.23
1676,30.0,8.0,2.0,10.0,5.9,0.0,inf,1.0,100.0,0.0,
1677,30.0,8.0,2.0,12.0,5.9,0.0,inf,1.0,100.0,0.0,
1678,30.0,8.0,2.0,14.0,5.9,0.0,inf,1.0,100.0,0.0,
1679,30.0,8.0,2.0,16.0,5.9,0.0,inf,1.0,100.0,0.0,
1680,30.0,8.0,2.0,18.0,5.9,0.0,inf,1.0,100.0,0.0,
1681,30.0,8.0,4.0,10.0,115.4,176.1500000000051,0.66,6.0,66.67,1.0,0.38
1682,30.0,8.0,4.0,12.0,79.5,176.1500000000051,0.45,5.0,60.0,1.0,0.27
1683,30.0,8.0,4.0,14.0,79.5,176.1500000000051,0.45,5.0,60.0,1.0,0.27
1684,30.0,8.0,4.0,16.0,146.8,154.09999999998945,0.95,2.0,50.0,1.0,0.42
1685,30.0,8.0,4.0,18.0,146.8,154.09999999998945,0.95,2.0,50.0,1.0,0.42
1686,30.0,8.0,6.0,10.0,-763.6,1940.0999999999585,-0.39,46.0,50.0,5.0,-0.3
1687,30.0,8.0,6.0,12.0,-860.4,1940.0999999999585,-0.44,44.0,47.73,5.0,-0.36
1688,30.0,8.0,6.0,14.0,-174.0,1940.0999999999585,-0.09,40.0,50.0,5.0,-0.01
1689,30.0,8.0,6.0,16.0,-485.7,1850.4999999999845,-0.26,27.0,48.15,5.0,-0.23
1690,30.0,8.0,6.0,18.0,260.8,938.1999999999844,0.28,12.0,50.0,2.0,0.24
1691,30.0,8.0,8.0,10.0,291.2,2478.7499999999254,0.12,118.0,48.31,7.0,0.23
1692,30.0,8.0,8.0,12.0,194.39999999999998,2476.699999999926,0.08,116.0,47.41,7.0,0.2
1693,30.0,8.0,8.0,14.0,689.0,2405.0999999999804,0.29,110.0,48.18,6.0,0.35
1694,30.0,8.0,8.0,16.0,853.8,2916.0999999999767,0.29,82.0,47.56,7.0,0.4
1695,30.0,8.0,8.0,18.0,585.5,1953.6999999999662,0.3,45.0,46.67,4.0,0.32
1696,30.0,8.0,10.0,10.0,2531.2,3207.6999999999316,0.79,167.0,50.3,6.0,0.77
1697,30.0,8.0,10.0,12.0,2434.4,3207.6999999999316,0.76,165.0,49.7,6.0,0.75
1698,30.0,8.0,10.0,14.0,2533.1,3207.6999999999316,0.79,158.0,50.0,6.0,0.78
1699,30.0,8.0,10.0,16.0,614.8,4483.099999999936,0.14,121.0,47.11,7.0,0.3
1700,30.0,8.0,10.0,18.0,-71.10000000000002,3867.3999999999596,-0.02,70.0,45.71,5.0,0.07
1701,30.0,10.0,2.0,10.0,5.9,0.0,inf,1.0,100.0,0.0,
1702,30.0,10.0,2.0,12.0,5.9,0.0,inf,1.0,100.0,0.0,
1703,30.0,10.0,2.0,14.0,5.9,0.0,inf,1.0,100.0,0.0,
1704,30.0,10.0,2.0,16.0,5.9,0.0,inf,1.0,100.0,0.0,
1705,30.0,10.0,2.0,18.0,5.9,0.0,inf,1.0,100.0,0.0,
1706,30.0,10.0,4.0,10.0,215.4,176.1500000000051,1.22,6.0,66.67,1.0,0.54
1707,30.0,10.0,4.0,12.0,179.5,176.1500000000051,1.02,5.0,60.0,1.0,0.45
1708,30.0,10.0,4.0,14.0,179.5,176.1500000000051,1.02,5.0,60.0,1.0,0.45
1709,30.0,10.0,4.0,16.0,246.8,154.09999999998945,1.6,2.0,50.0,1.0,0.56
1710,30.0,10.0,4.0,18.0,246.8,154.09999999998945,1.6,2.0,50.0,1.0,0.56
1711,30.0,10.0,6.0,10.0,336.4,1940.0999999999585,0.17,46.0,50.0,5.0,0.24
1712,30.0,10.0,6.0,12.0,239.6,1940.0999999999585,0.12,44.0,47.73,5.0,0.2
1713,30.0,10.0,6.0,14.0,926.0,1940.0999999999585,0.48,40.0,50.0,5.0,0.52
1714,30.0,10.0,6.0,16.0,314.3,1850.4999999999845,0.17,27.0,48.15,5.0,0.23
1715,30.0,10.0,6.0,18.0,860.8,938.1999999999844,0.92,12.0,50.0,2.0,0.63
1716,30.0,10.0,8.0,10.0,786.2,3082.499999999978,0.26,118.0,46.61,7.0,0.35
1717,30.0,10.0,8.0,12.0,689.4,3082.499999999978,0.22,116.0,45.69,7.0,0.32
1718,30.0,10.0,8.0,14.0,1369.0,3082.499999999978,0.44,110.0,46.36,7.0,0.51
1719,30.0,10.0,8.0,16.0,2703.8,3001.0999999999804,0.9,82.0,47.56,7.0,0.94
1720,30.0,10.0,8.0,18.0,2280.5,1853.6999999999662,1.23,45.0,46.67,4.0,0.93
1721,30.0,10.0,10.0,10.0,3111.2,3747.6999999999334,0.83,167.0,48.5,7.0,0.84
1722,30.0,10.0,10.0,12.0,3014.4,3747.6999999999334,0.8,165.0,47.88,7.0,0.82
1723,30.0,10.0,10.0,14.0,3198.1,3747.6999999999334,0.85,158.0,48.1,7.0,0.87
1724,30.0,10.0,10.0,16.0,2449.8,4373.099999999936,0.56,121.0,46.28,7.0,0.72
1725,30.0,10.0,10.0,18.0,1373.9,4072.399999999956,0.34,70.0,44.29,5.0,0.49
1726,30.0,12.0,2.0,10.0,5.9,0.0,inf,1.0,100.0,0.0,
1727,30.0,12.0,2.0,12.0,5.9,0.0,inf,1.0,100.0,0.0,
1728,30.0,12.0,2.0,14.0,5.9,0.0,inf,1.0,100.0,0.0,
1729,30.0,12.0,2.0,16.0,5.9,0.0,inf,1.0,100.0,0.0,
1730,30.0,12.0,2.0,18.0,5.9,0.0,inf,1.0,100.0,0.0,
1731,30.0,12.0,4.0,10.0,315.4,176.1500000000051,1.79,6.0,66.67,1.0,0.65
1732,30.0,12.0,4.0,12.0,279.5,176.1500000000051,1.59,5.0,60.0,1.0,0.58
1733,30.0,12.0,4.0,14.0,279.5,176.1500000000051,1.59,5.0,60.0,1.0,0.58
1734,30.0,12.0,4.0,16.0,346.8,154.09999999998945,2.25,2.0,50.0,1.0,0.66
1735,30.0,12.0,4.0,18.0,346.8,154.09999999998945,2.25,2.0,50.0,1.0,0.66
1736,30.0,12.0,6.0,10.0,916.4,1940.0999999999585,0.47,46.0,50.0,5.0,0.48
1737,30.0,12.0,6.0,12.0,819.6,1940.0999999999585,0.42,44.0,47.73,5.0,0.44
1738,30.0,12.0,6.0,14.0,1506.0,1940.0999999999585,0.78,40.0,50.0,5.0,0.75
1739,30.0,12.0,6.0,16.0,594.3,1850.4999999999845,0.32,27.0,48.15,5.0,0.36
1740,30.0,12.0,6.0,18.0,1165.8,938.1999999999844,1.24,12.0,50.0,2.0,0.78
1741,30.0,12.0,8.0,10.0,1581.2,2983.149999999965,0.53,118.0,45.76,7.0,0.53
