combination,minutes,target,range size,min atr,net profit,max drawdown,profit/dd,total trades,percent profitable,max con loss,sharpe ratio
364,3.0,12.0,30.0,80.0,3730.8,4236.050000000014,0.88,162.0,61.11,6.0,1.26
365,3.0,12.0,30.0,90.0,5117.6,3126.8500000000095,1.64,114.0,65.79,6.0,1.91
366,3.0,12.0,40.0,50.0,2622.4,5077.250000000024,0.52,236.0,59.32,6.0,0.82
367,3.0,12.0,40.0,60.0,360.70000000000005,5784.95000000001,0.06,223.0,57.85,6.0,0.29
368,3.0,12.0,40.0,70.0,1343.2,5067.4500000000135,0.27,198.0,59.6,6.0,0.52
369,3.0,12.0,40.0,80.0,788.0,4860.150000000011,0.16,170.0,60.0,6.0,0.38
370,3.0,12.0,40.0,90.0,2174.8,3750.9500000000116,0.58,122.0,63.93,6.0,0.79
371,3.0,12.0,50.0,50.0,2039.2,5559.350000000024,0.37,238.0,59.24,6.0,0.67
372,3.0,12.0,50.0,60.0,-222.5,6267.050000000019,-0.04,225.0,57.78,6.0,0.16
373,3.0,12.0,50.0,70.0,760.0,5549.550000000023,0.14,200.0,59.5,6.0,0.38
374,3.0,12.0,50.0,80.0,204.79999999999995,5342.25000000002,0.04,172.0,59.88,6.0,0.23
375,3.0,12.0,50.0,90.0,1591.6,3750.95000000001,0.42,124.0,63.71,6.0,0.6
376,3.0,16.0,10.0,50.0,-444.4,2362.25,-0.19,34.0,32.35,7.0,-0.23
377,3.0,16.0,10.0,60.0,-427.1,2029.050000000001,-0.21,31.0,32.26,7.0,-0.23
378,3.0,16.0,10.0,70.0,-410.2,1476.75,-0.28,22.0,31.82,7.0,-0.3
379,3.0,16.0,10.0,80.0,-509.7,1457.4000000000015,-0.35,17.0,29.41,5.0,-0.47
380,3.0,16.0,10.0,90.0,689.0,413.2000000000007,1.67,10.0,50.0,2.0,0.88
381,3.0,16.0,20.0,50.0,1231.0,3278.2499999999964,0.38,190.0,47.37,8.0,0.49
382,3.0,16.0,20.0,60.0,-1278.9,4208.649999999998,-0.3,179.0,45.25,8.0,-0.14
383,3.0,16.0,20.0,70.0,-214.60000000000002,3310.8499999999985,-0.06,156.0,46.79,6.0,0.11
384,3.0,16.0,20.0,80.0,-653.9,3457.949999999997,-0.19,129.0,46.51,6.0,-0.04
385,3.0,16.0,20.0,90.0,570.1,2722.3499999999985,0.21,89.0,49.44,6.0,0.32
386,3.0,16.0,30.0,50.0,4009.3,3389.2500000000146,1.18,227.0,51.1,6.0,1.05
387,3.0,16.0,30.0,60.0,1183.5,4276.650000000014,0.28,215.0,49.3,6.0,0.45
388,3.0,16.0,30.0,70.0,2521.0,3678.3500000000167,0.69,190.0,51.05,6.0,0.76
389,3.0,16.0,30.0,80.0,2495.8,3551.0500000000156,0.7,162.0,51.85,6.0,0.78
390,3.0,16.0,30.0,90.0,3452.6,2841.8500000000095,1.21,114.0,55.26,6.0,1.13
391,3.0,16.0,40.0,50.0,1622.4,5342.250000000016,0.3,236.0,50.85,6.0,0.51
392,3.0,16.0,40.0,60.0,-1519.3,6229.650000000007,-0.24,223.0,48.88,6.0,-0.12
393,3.0,16.0,40.0,70.0,-181.79999999999995,5631.350000000013,-0.03,198.0,50.51,6.0,0.13
394,3.0,16.0,40.0,80.0,-207.0,5504.050000000016,-0.04,170.0,51.18,6.0,0.11
395,3.0,16.0,40.0,90.0,749.8,4297.550000000016,0.17,122.0,54.1,6.0,0.32
396,3.0,16.0,50.0,50.0,1119.2,5845.450000000015,0.19,238.0,50.84,6.0,0.41
397,3.0,16.0,50.0,60.0,-2022.5,6732.849999999999,-0.3,225.0,48.89,6.0,-0.22
398,3.0,16.0,50.0,70.0,-685.0,6134.55000000001,-0.11,200.0,50.5,6.0,0.03
399,3.0,16.0,50.0,80.0,-710.2,6007.250000000013,-0.12,172.0,51.16,6.0,-0.0
400,3.0,16.0,50.0,90.0,246.60000000000002,4800.750000000015,0.05,124.0,54.03,6.0,0.19
401,3.0,20.0,10.0,50.0,350.6,2247.75,0.16,34.0,32.35,5.0,0.29
402,3.0,20.0,10.0,60.0,287.9,1914.5499999999993,0.15,31.0,32.26,5.0,0.26
403,3.0,20.0,10.0,70.0,649.8,1156.75,0.56,22.0,36.36,5.0,0.51
404,3.0,20.0,10.0,80.0,390.3,1217.3999999999996,0.32,17.0,35.29,4.0,0.36
405,3.0,20.0,10.0,90.0,1509.0,413.2000000000007,3.65,10.0,50.0,2.0,1.33
406,3.0,20.0,20.0,50.0,5091.0,3512.6499999999996,1.45,190.0,44.74,8.0,1.25
407,3.0,20.0,20.0,60.0,2516.1,4108.049999999999,0.61,179.0,43.02,8.0,0.71
408,3.0,20.0,20.0,70.0,3525.4,3370.249999999998,1.05,156.0,44.87,6.0,0.97
409,3.0,20.0,20.0,80.0,3371.1,3602.3500000000004,0.94,129.0,45.74,9.0,0.99
410,3.0,20.0,20.0,90.0,3235.1,3356.3500000000004,0.96,89.0,47.19,8.0,1.07
411,3.0,20.0,30.0,50.0,8179.3,2889.650000000007,2.83,227.0,48.02,6.0,1.7
412,3.0,20.0,30.0,60.0,5208.5,3181.6500000000233,1.64,215.0,46.51,6.0,1.16
413,3.0,20.0,30.0,70.0,6411.0,2485.9500000000044,2.58,190.0,48.42,6.0,1.44
414,3.0,20.0,30.0,80.0,6670.8,2485.950000000006,2.68,162.0,50.0,7.0,1.58
415,3.0,20.0,30.0,90.0,5867.6,2459.450000000006,2.39,114.0,51.75,6.0,1.58
416,3.0,20.0,40.0,50.0,5102.4,5178.950000000023,0.99,236.0,47.46,6.0,1.06
417,3.0,20.0,40.0,60.0,1735.7,5874.650000000031,0.3,223.0,45.74,6.0,0.48
418,3.0,20.0,40.0,70.0,2938.2,5178.950000000023,0.57,198.0,47.47,6.0,0.7
419,3.0,20.0,40.0,80.0,3198.0,5178.950000000021,0.62,170.0,48.82,6.0,0.78
420,3.0,20.0,40.0,90.0,2394.8,4317.550000000019,0.55,122.0,50.0,6.0,0.65
421,3.0,20.0,50.0,50.0,4679.2,5602.150000000023,0.84,238.0,47.48,6.0,0.98
422,3.0,20.0,50.0,60.0,1312.5,6297.8500000000295,0.21,225.0,45.78,6.0,0.4
423,3.0,20.0,50.0,70.0,2515.0,5602.150000000023,0.45,200.0,47.5,6.0,0.62
424,3.0,20.0,50.0,80.0,2774.8,5602.1500000000215,0.5,172.0,48.84,6.0,0.68
425,3.0,20.0,50.0,90.0,1971.6,4740.750000000018,0.42,124.0,50.0,6.0,0.55
426,3.0,24.0,10.0,50.0,-939.4,3265.0499999999993,-0.29,34.0,23.53,11.0,-0.46
427,3.0,24.0,10.0,60.0,-1082.1,2929.7999999999993,-0.37,31.0,22.58,9.0,-0.58
428,3.0,24.0,10.0,70.0,604.8,1521.75,0.4,22.0,31.82,6.0,0.44
429,3.0,24.0,10.0,80.0,870.3,977.3999999999996,0.89,17.0,35.29,4.0,0.66
430,3.0,24.0,10.0,90.0,1909.0,413.2000000000007,4.62,10.0,50.0,2.0,1.51
431,3.0,24.0,20.0,50.0,5106.0,3289.949999999999,1.55,190.0,40.0,8.0,1.14
432,3.0,24.0,20.0,60.0,2621.1,4125.3499999999985,0.64,179.0,38.55,10.0,0.67
433,3.0,24.0,20.0,70.0,4555.4,3547.5499999999993,1.28,156.0,41.03,7.0,1.09
434,3.0,24.0,20.0,80.0,4206.1,3734.6499999999996,1.13,129.0,41.86,9.0,1.09
435,3.0,24.0,20.0,90.0,3445.1,3930.4500000000007,0.88,89.0,42.7,9.0,1.02
436,3.0,24.0,30.0,50.0,9149.3,2866.450000000008,3.19,227.0,43.61,7.0,1.7
437,3.0,24.0,30.0,60.0,6188.5,2961.5500000000084,2.09,215.0,42.33,7.0,1.23
438,3.0,24.0,30.0,70.0,8236.0,2383.7500000000127,3.46,190.0,44.74,7.0,1.64
439,3.0,24.0,30.0,80.0,8300.8,2219.449999999997,3.74,162.0,46.3,7.0,1.75
440,3.0,24.0,30.0,90.0,6472.6,2219.450000000006,2.92,114.0,47.37,7.0,1.57
441,3.0,24.0,40.0,50.0,6192.4,5038.950000000008,1.23,236.0,43.22,7.0,1.15
442,3.0,24.0,40.0,60.0,2875.7,5604.650000000029,0.51,223.0,41.7,7.0,0.62
443,3.0,24.0,40.0,70.0,4923.2,5038.9500000000135,0.98,198.0,43.94,7.0,0.98
444,3.0,24.0,40.0,80.0,4988.0,5038.950000000015,0.99,170.0,45.29,6.0,1.04
445,3.0,24.0,40.0,90.0,3159.8,4257.550000000019,0.74,122.0,45.9,6.0,0.76
446,3.0,24.0,50.0,50.0,5849.2,5382.150000000009,1.09,238.0,43.28,7.0,1.08
447,3.0,24.0,50.0,60.0,2532.5,5947.8500000000295,0.43,225.0,41.78,7.0,0.56
448,3.0,24.0,50.0,70.0,4580.0,5382.150000000014,0.85,200.0,44.0,7.0,0.91
449,3.0,24.0,50.0,80.0,4644.8,5382.150000000016,0.86,172.0,45.35,6.0,0.96
450,3.0,24.0,50.0,90.0,2816.6,4600.75000000002,0.61,124.0,45.97,6.0,0.67
451,4.0,4.0,10.0,50.0,-677.9,865.3500000000004,-0.78,19.0,52.63,3.0,-1.12
452,4.0,4.0,10.0,60.0,-410.6,522.1499999999996,-0.79,16.0,56.25,3.0,-0.71
453,4.0,4.0,10.0,70.0,59.0,204.35000000000036,0.29,10.0,70.0,1.0,0.28
454,4.0,4.0,10.0,80.0,-168.7,396.40000000000146,-0.43,7.0,57.14,2.0,-0.42
455,4.0,4.0,10.0,90.0,-166.4,318.2000000000007,-0.52,4.0,50.0,2.0,-0.54
456,4.0,4.0,20.0,50.0,547.5,3057.449999999997,0.18,175.0,78.86,4.0,0.65
457,4.0,4.0,20.0,60.0,207.60000000000002,3017.8499999999985,0.07,164.0,78.66,4.0,0.46
458,4.0,4.0,20.0,70.0,1303.7,2731.449999999999,0.48,143.0,81.82,2.0,1.08
459,4.0,4.0,20.0,80.0,1002.1,2335.949999999999,0.43,119.0,81.51,2.0,0.93
460,4.0,4.0,20.0,90.0,182.89999999999998,1358.8499999999985,0.13,81.0,80.25,2.0,0.37
461,4.0,4.0,30.0,50.0,2091.6,2070.7499999999964,1.01,224.0,81.7,4.0,1.36
462,4.0,4.0,30.0,60.0,1675.8,2107.0499999999975,0.8,212.0,81.6,4.0,1.17
463,4.0,4.0,30.0,70.0,2468.3,1972.449999999999,1.25,187.0,83.96,2.0,1.59
464,4.0,4.0,30.0,80.0,1863.1,1576.949999999999,1.18,159.0,83.65,2.0,1.32
465,4.0,4.0,30.0,90.0,1900.8,1095.3500000000004,1.74,112.0,84.82,2.0,1.53
466,4.0,4.0,40.0,50.0,501.5,2768.149999999994,0.18,235.0,81.28,4.0,0.57
467,4.0,4.0,40.0,60.0,9.799999999999955,2804.4499999999935,0.0,222.0,81.08,4.0,0.36
468,4.0,4.0,40.0,70.0,802.3,2669.8499999999967,0.3,197.0,83.25,2.0,0.67
469,4.0,4.0,40.0,80.0,197.10000000000002,2350.2499999999964,0.08,169.0,82.84,2.0,0.39
470,4.0,4.0,40.0,90.0,158.89999999999998,1561.25,0.1,121.0,83.47,2.0,0.33
471,4.0,4.0,50.0,50.0,805.1,2464.549999999992,0.33,239.0,81.59,4.0,0.7
472,4.0,4.0,50.0,60.0,313.4,2500.849999999993,0.13,226.0,81.42,4.0,0.49
473,4.0,4.0,50.0,70.0,1105.9,2366.2499999999927,0.47,201.0,83.58,2.0,0.8
474,4.0,4.0,50.0,80.0,500.70000000000005,2046.649999999996,0.24,173.0,83.24,2.0,0.52
475,4.0,4.0,50.0,90.0,462.5,1409.4500000000007,0.33,125.0,84.0,2.0,0.48
476,4.0,8.0,10.0,50.0,122.1,534.3500000000004,0.23,19.0,52.63,3.0,0.28
477,4.0,8.0,10.0,60.0,309.4,434.35000000000036,0.71,16.0,56.25,3.0,0.58
478,4.0,8.0,10.0,70.0,619.0,194.10000000000036,3.19,10.0,70.0,1.0,1.37
479,4.0,8.0,10.0,80.0,151.3,316.40000000000146,0.48,7.0,57.14,2.0,0.4
480,4.0,8.0,10.0,90.0,-6.399999999999999,318.2000000000007,-0.02,4.0,50.0,2.0,0.03
481,4.0,8.0,20.0,50.0,3922.5,1983.2500000000055,1.98,175.0,69.14,5.0,1.71
482,4.0,8.0,20.0,60.0,2862.6,2263.6500000000033,1.26,164.0,68.29,5.0,1.33
483,4.0,8.0,20.0,70.0,3893.7,2137.2500000000036,1.82,143.0,71.33,4.0,1.81
484,4.0,8.0,20.0,80.0,2772.1,1981.7499999999982,1.4,119.0,70.59,4.0,1.42
485,4.0,8.0,20.0,90.0,1302.9,1489.4500000000007,0.87,81.0,69.14,4.0,0.85
486,4.0,8.0,30.0,50.0,5751.6,1778.9500000000025,3.23,224.0,71.88,4.0,2.06
487,4.0,8.0,30.0,60.0,4535.8,1999.0500000000065,2.27,212.0,71.23,4.0,1.69
488,4.0,8.0,30.0,70.0,5623.3,1524.8500000000058,3.69,187.0,73.8,4.0,2.14
489,4.0,8.0,30.0,80.0,4448.1,1524.850000000004,2.92,159.0,73.58,4.0,1.83
490,4.0,8.0,30.0,90.0,3355.8,1514.850000000004,2.22,112.0,74.11,4.0,1.63
491,4.0,8.0,40.0,50.0,4801.5,2570.75000000002,1.87,235.0,71.91,4.0,1.64
492,4.0,8.0,40.0,60.0,3429.8,2570.750000000022,1.33,222.0,71.17,4.0,1.25
493,4.0,8.0,40.0,70.0,4517.3,2570.750000000018,1.76,197.0,73.6,4.0,1.63
494,4.0,8.0,40.0,80.0,3342.1,2570.75000000002,1.3,169.0,73.37,4.0,1.3
495,4.0,8.0,40.0,90.0,2093.9,1869.4500000000044,1.12,121.0,73.55,4.0,0.96
496,4.0,8.0,50.0,50.0,4450.1,3078.050000000023,1.45,239.0,71.97,4.0,1.5
497,4.0,8.0,50.0,60.0,3078.4,3078.050000000021,1.0,226.0,71.24,4.0,1.12
498,4.0,8.0,50.0,70.0,4165.9,3078.050000000021,1.35,201.0,73.63,4.0,1.47
499,4.0,8.0,50.0,80.0,2990.7,3078.050000000023,0.97,173.0,73.41,4.0,1.15
500,4.0,8.0,50.0,90.0,1742.5,2532.6500000000033,0.69,125.0,73.6,4.0,0.79
501,4.0,12.0,10.0,50.0,-317.9,1006.6499999999996,-0.32,19.0,36.84,6.0,-0.28
502,4.0,12.0,10.0,60.0,-210.6,663.4499999999989,-0.32,16.0,37.5,4.0,-0.18
503,4.0,12.0,10.0,70.0,334.0,315.25,1.06,10.0,50.0,2.0,0.55
504,4.0,12.0,10.0,80.0,46.3,469.34999999999854,0.1,7.0,42.86,3.0,0.13
505,4.0,12.0,10.0,90.0,153.6,318.2000000000007,0.48,4.0,50.0,2.0,0.37
506,4.0,12.0,20.0,50.0,2432.5,2763.25,0.88,175.0,57.14,6.0,0.91
507,4.0,12.0,20.0,60.0,652.6,3222.3499999999967,0.2,164.0,55.49,6.0,0.39
508,4.0,12.0,20.0,70.0,2373.7,2247.75,1.06,143.0,58.74,6.0,0.93
509,4.0,12.0,20.0,80.0,1852.1,2407.1499999999996,0.77,119.0,58.82,6.0,0.8
510,4.0,12.0,20.0,90.0,1227.9,2092.25,0.59,81.0,59.26,6.0,0.64
511,4.0,12.0,30.0,50.0,5281.6,1933.9500000000007,2.73,224.0,61.16,6.0,1.51
512,4.0,12.0,30.0,60.0,3265.8,2100.250000000018,1.55,212.0,59.91,6.0,1.02
513,4.0,12.0,30.0,70.0,5628.3,1875.3500000000058,3.0,187.0,63.1,6.0,1.7
514,4.0,12.0,30.0,80.0,4813.1,1875.350000000004,2.57,159.0,63.52,6.0,1.56
515,4.0,12.0,30.0,90.0,4085.8,1875.350000000004,2.18,112.0,65.18,6.0,1.53
516,4.0,12.0,40.0,50.0,2061.5,3785.7500000000146,0.54,235.0,60.43,6.0,0.67
517,4.0,12.0,40.0,60.0,-190.20000000000005,4010.6499999999996,-0.05,222.0,59.01,6.0,0.16
518,4.0,12.0,40.0,70.0,2172.3,3785.750000000018,0.57,197.0,61.93,6.0,0.71
519,4.0,12.0,40.0,80.0,1357.1,3785.750000000009,0.36,169.0,62.13,6.0,0.51
520,4.0,12.0,40.0,90.0,393.9,2902.550000000001,0.14,121.0,62.81,6.0,0.25
521,4.0,12.0,50.0,50.0,1950.1,4133.050000000014,0.47,239.0,60.67,6.0,0.63
522,4.0,12.0,50.0,60.0,-301.6,4357.949999999999,-0.07,226.0,59.29,6.0,0.14
523,4.0,12.0,50.0,70.0,2060.9,4133.050000000019,0.5,201.0,62.19,6.0,0.67
524,4.0,12.0,50.0,80.0,1245.7,4133.050000000008,0.3,173.0,62.43,6.0,0.48
525,4.0,12.0,50.0,90.0,282.5,3485.75,0.08,125.0,63.2,6.0,0.22
526,4.0,16.0,10.0,50.0,-527.9,1327.1499999999996,-0.4,19.0,31.58,6.0,-0.48
527,4.0,16.0,10.0,60.0,-500.6,983.9499999999989,-0.51,16.0,31.25,4.0,-0.52
528,4.0,16.0,10.0,70.0,-36.0,315.25,-0.11,10.0,40.0,2.0,0.01
529,4.0,16.0,10.0,80.0,-483.7,595.5,-0.81,7.0,28.57,3.0,-0.95
530,4.0,16.0,10.0,90.0,-206.4,318.2000000000007,-0.65,4.0,25.0,2.0,-0.38
531,4.0,16.0,20.0,50.0,3822.5,2658.25,1.44,175.0,50.86,7.0,1.12
532,4.0,16.0,20.0,60.0,1322.6,2807.3499999999985,0.47,164.0,48.78,7.0,0.51
533,4.0,16.0,20.0,70.0,3058.7,2101.249999999998,1.46,143.0,51.75,6.0,0.98
534,4.0,16.0,20.0,80.0,2012.1,2792.1499999999996,0.72,119.0,51.26,6.0,0.73
535,4.0,16.0,20.0,90.0,467.9,2772.249999999998,0.17,81.0,49.38,6.0,0.28
536,4.0,16.0,30.0,50.0,7316.6,2488.9500000000025,2.94,224.0,54.91,6.0,1.71
537,4.0,16.0,30.0,60.0,4500.8,2488.9500000000007,1.81,212.0,53.3,6.0,1.13
538,4.0,16.0,30.0,70.0,6718.3,2014.450000000008,3.34,187.0,56.15,6.0,1.68
539,4.0,16.0,30.0,80.0,5883.1,2014.4500000000062,2.92,159.0,56.6,6.0,1.58
540,4.0,16.0,30.0,90.0,3755.8,1910.7500000000018,1.97,112.0,56.25,6.0,1.19
541,4.0,16.0,40.0,50.0,3446.5,5140.750000000013,0.67,235.0,54.04,7.0,0.84
542,4.0,16.0,40.0,60.0,314.79999999999995,5387.35,0.06,222.0,52.25,7.0,0.24
543,4.0,16.0,40.0,70.0,2532.3,5140.750000000011,0.49,197.0,54.82,6.0,0.68
544,4.0,16.0,40.0,80.0,1697.1,5140.750000000002,0.33,169.0,55.03,6.0,0.52
545,4.0,16.0,40.0,90.0,-746.1,4257.550000000003,-0.18,121.0,53.72,6.0,-0.06
546,4.0,16.0,50.0,50.0,3575.1,5328.0500000000175,0.67,239.0,54.39,6.0,0.85
547,4.0,16.0,50.0,60.0,443.4,5574.6500000000015,0.08,226.0,52.65,6.0,0.26
548,4.0,16.0,50.0,70.0,2660.9,5328.050000000014,0.5,201.0,55.22,6.0,0.7
549,4.0,16.0,50.0,80.0,1825.7,5328.050000000003,0.34,173.0,55.49,6.0,0.54
550,4.0,16.0,50.0,90.0,-617.5,4760.750000000002,-0.13,125.0,54.4,6.0,-0.02
551,4.0,20.0,10.0,50.0,-872.9,1676.25,-0.52,19.0,26.32,6.0,-0.73
552,4.0,20.0,10.0,60.0,-925.6,1331.0,-0.7,16.0,25.0,5.0,-0.91
553,4.0,20.0,10.0,70.0,284.0,315.25,0.9,10.0,40.0,2.0,0.39
554,4.0,20.0,10.0,80.0,-323.7,515.5,-0.63,7.0,28.57,3.0,-0.52
555,4.0,20.0,10.0,90.0,-126.4,318.2000000000007,-0.4,4.0,25.0,2.0,-0.19
556,4.0,20.0,20.0,50.0,5707.5,2340.0499999999993,2.44,175.0,46.86,7.0,1.41
557,4.0,20.0,20.0,60.0,3142.6,2940.200000000008,1.07,164.0,45.12,9.0,0.87
558,4.0,20.0,20.0,70.0,5863.7,1986.75,2.95,143.0,48.95,6.0,1.54
559,4.0,20.0,20.0,80.0,5102.1,2489.8500000000004,2.05,119.0,49.58,8.0,1.45
560,4.0,20.0,20.0,90.0,2202.9,2882.25,0.76,81.0,46.91,7.0,0.78
561,4.0,20.0,30.0,50.0,9331.6,2760.450000000008,3.38,224.0,50.45,6.0,1.88
562,4.0,20.0,30.0,60.0,6370.8,2760.450000000008,2.31,212.0,49.06,6.0,1.36
563,4.0,20.0,30.0,70.0,9413.3,2585.449999999997,3.64,187.0,52.41,6.0,2.02
564,4.0,20.0,30.0,80.0,8703.1,2585.450000000008,3.37,159.0,53.46,6.0,2.0
565,4.0,20.0,30.0,90.0,4740.8,2429.950000000008,1.95,112.0,51.79,6.0,1.29
566,4.0,20.0,40.0,50.0,4771.5,5929.650000000011,0.8,235.0,49.36,7.0,0.97
567,4.0,20.0,40.0,60.0,1414.8,6032.70000000003,0.23,222.0,47.75,7.0,0.4
568,4.0,20.0,40.0,70.0,4457.3,5929.650000000012,0.75,197.0,50.76,6.0,0.96
569,4.0,20.0,40.0,80.0,3747.1,5929.650000000011,0.63,169.0,51.48,7.0,0.86
570,4.0,20.0,40.0,90.0,-611.1,5335.050000000001,-0.11,121.0,48.76,6.0,-0.03
571,4.0,20.0,50.0,50.0,5140.1,5956.950000000006,0.86,239.0,49.79,6.0,1.02
572,4.0,20.0,50.0,60.0,1783.4,6060.000000000036,0.29,226.0,48.23,6.0,0.46
573,4.0,20.0,50.0,70.0,4825.9,5956.950000000008,0.81,201.0,51.24,6.0,1.01
574,4.0,20.0,50.0,80.0,4115.7,5956.950000000012,0.69,173.0,52.02,6.0,0.91
575,4.0,20.0,50.0,90.0,-242.5,5758.250000000004,-0.04,125.0,49.6,6.0,0.06
576,4.0,24.0,10.0,50.0,-1157.9,1959.449999999999,-0.59,19.0,21.05,8.0,-0.96
577,4.0,24.0,10.0,60.0,-1290.6,1614.2000000000007,-0.8,16.0,18.75,6.0,-1.29
578,4.0,24.0,10.0,70.0,-81.0,678.4500000000007,-0.12,10.0,30.0,4.0,-0.05
579,4.0,24.0,10.0,80.0,-163.7,469.34999999999854,-0.35,7.0,28.57,3.0,-0.2
580,4.0,24.0,10.0,90.0,-46.4,318.2000000000007,-0.15,4.0,25.0,2.0,-0.05
581,4.0,24.0,20.0,50.0,6862.5,2280.750000000002,3.01,175.0,42.86,7.0,1.5
582,4.0,24.0,20.0,60.0,4387.6,2620.200000000008,1.67,164.0,41.46,9.0,1.04
583,4.0,24.0,20.0,70.0,6788.7,2370.350000000004,2.86,143.0,44.76,7.0,1.59
584,4.0,24.0,20.0,80.0,6677.1,2489.8500000000004,2.68,119.0,46.22,8.0,1.68
585,4.0,24.0,20.0,90.0,2947.9,3376.3499999999985,0.87,81.0,43.21,7.0,0.91
586,4.0,24.0,30.0,50.0,10896.6,3254.149999999958,3.35,224.0,46.43,6.0,1.95
587,4.0,24.0,30.0,60.0,7945.8,3254.149999999985,2.44,212.0,45.28,6.0,1.5
588,4.0,24.0,30.0,70.0,10508.3,3254.149999999965,3.23,187.0,48.13,6.0,2.02
589,4.0,24.0,30.0,80.0,10288.1,3254.149999999985,3.16,159.0,49.69,6.0,2.11
590,4.0,24.0,30.0,90.0,5015.8,2501.3500000000076,2.01,112.0,47.32,6.0,1.22
591,4.0,24.0,40.0,50.0,6416.5,6814.65,0.94,235.0,45.53,7.0,1.14
592,4.0,24.0,40.0,60.0,3149.8,6814.650000000007,0.46,222.0,44.14,7.0,0.65
593,4.0,24.0,40.0,70.0,5712.3,6814.650000000007,0.84,197.0,46.7,6.0,1.08
594,4.0,24.0,40.0,80.0,5492.1,6814.650000000009,0.81,169.0,47.93,7.0,1.09
595,4.0,24.0,40.0,90.0,-256.1,5931.450000000003,-0.04,121.0,44.63,6.0,0.05
596,4.0,24.0,50.0,50.0,7025.1,6718.75,1.05,239.0,46.03,6.0,1.22
597,4.0,24.0,50.0,60.0,3758.4,6718.7500000000055,0.56,226.0,44.69,6.0,0.73
598,4.0,24.0,50.0,70.0,6320.9,6718.750000000007,0.94,201.0,47.26,6.0,1.16
599,4.0,24.0,50.0,80.0,6100.7,6718.750000000009,0.91,173.0,48.55,6.0,1.18
600,4.0,24.0,50.0,90.0,352.5,6274.650000000005,0.06,125.0,45.6,6.0,0.17
601,5.0,4.0,10.0,50.0,-678.3,983.9500000000007,-0.69,13.0,46.15,4.0,-1.37
602,5.0,4.0,10.0,60.0,-626.0,853.7000000000007,-0.73,10.0,40.0,4.0,-1.5
603,5.0,4.0,10.0,70.0,-70.5,298.2000000000007,-0.24,5.0,60.0,2.0,-0.18
604,5.0,4.0,10.0,80.0,-146.4,298.1999999999989,-0.49,4.0,50.0,2.0,-0.5
605,5.0,4.0,10.0,90.0,-53.2,129.10000000000036,-0.41,2.0,50.0,1.0,-0.22
606,5.0,4.0,20.0,50.0,2601.3,1426.3499999999985,1.82,157.0,82.8,4.0,1.92
607,5.0,4.0,20.0,60.0,2046.4,1601.7499999999982,1.28,146.0,82.19,4.0,1.59
608,5.0,4.0,20.0,70.0,3202.5,1295.3499999999985,2.47,125.0,86.4,2.0,2.55
609,5.0,4.0,20.0,80.0,2294.5,1303.9500000000007,1.76,105.0,85.71,2.0,1.95
610,5.0,4.0,20.0,90.0,746.2,1180.8499999999985,0.63,68.0,83.82,2.0,0.82
611,5.0,4.0,30.0,50.0,3644.8,1388.25,2.63,222.0,84.68,4.0,2.07
612,5.0,4.0,30.0,60.0,3014.0,1639.5499999999993,1.84,210.0,84.29,4.0,1.78
613,5.0,4.0,30.0,70.0,4587.4,839.9500000000062,5.46,186.0,87.63,2.0,2.77
614,5.0,4.0,30.0,80.0,3572.2,924.4499999999971,3.86,158.0,87.34,2.0,2.31
615,5.0,4.0,30.0,90.0,2804.9,689.3500000000004,4.07,111.0,88.29,2.0,2.15
616,5.0,4.0,40.0,50.0,1486.5,2055.350000000004,0.72,235.0,83.83,4.0,0.93
617,5.0,4.0,40.0,60.0,779.8,2090.649999999996,0.37,222.0,83.33,4.0,0.65
618,5.0,4.0,40.0,70.0,2277.3,2055.3500000000186,1.11,197.0,86.29,2.0,1.27
619,5.0,4.0,40.0,80.0,1262.1,2131.2499999999964,0.59,169.0,85.8,2.0,0.83
620,5.0,4.0,40.0,90.0,418.9,1274.349999999995,0.33,121.0,85.95,2.0,0.43
621,5.0,4.0,50.0,50.0,1790.1,1827.6500000000106,0.98,239.0,84.1,4.0,1.05
622,5.0,4.0,50.0,60.0,1083.4,1904.1499999999978,0.57,226.0,83.63,4.0,0.77
623,5.0,4.0,50.0,70.0,2580.9,1827.6500000000233,1.41,201.0,86.57,2.0,1.4
624,5.0,4.0,50.0,80.0,1565.7,1903.5499999999993,0.82,173.0,86.13,2.0,0.97
625,5.0,4.0,50.0,90.0,722.5,1170.8499999999985,0.62,125.0,86.4,2.0,0.58
626,5.0,8.0,10.0,50.0,-538.3,1163.9500000000007,-0.46,13.0,38.46,5.0,-0.81
627,5.0,8.0,10.0,60.0,-646.0,1113.7000000000007,-0.58,10.0,30.0,7.0,-1.23
628,5.0,8.0,10.0,70.0,169.5,298.2000000000007,0.57,5.0,60.0,2.0,0.51
629,5.0,8.0,10.0,80.0,13.600000000000001,298.1999999999989,0.05,4.0,50.0,2.0,0.08
630,5.0,8.0,10.0,90.0,26.8,129.10000000000036,0.21,2.0,50.0,1.0,0.12
631,5.0,8.0,20.0,50.0,3956.3,1538.0499999999993,2.57,157.0,70.06,6.0,1.79
632,5.0,8.0,20.0,60.0,2601.4,1949.0499999999993,1.33,146.0,68.49,6.0,1.27
633,5.0,8.0,20.0,70.0,4577.5,1462.6500000000015,3.13,125.0,73.6,2.0,2.24
634,5.0,8.0,20.0,80.0,3009.5,1711.25,1.76,105.0,72.38,3.0,1.6
